"Time","x1","x2"
0,0.943952435344779,-0.0752688968217742
0.05,0.97573248543481,-0.143836159228569
0.1,1.15087400959038,-0.20513457498877
0.15,0.995814377440298,-0.193405457107243
0.2,0.992963643075413,-0.166342248171997
0.25,1.14032250473208,-0.450745631071821
0.3,1.00118922284343,-0.278282253467651
0.35,0.812352635493994,-0.22652429904353
0.4,0.85137839569166,-0.19803319731139
0.45,0.854092092482671,-0.324559382392038
0.5,0.996974874981645,-0.433646456939352
0.55,0.883668800120848,-0.738956413481445
0.6,0.857966372530045,-0.686345668504724
0.65,0.796074754544304,-0.725002466938632
0.7,0.693249703494486,-0.687591999032977
0.75,0.887811370285793,-0.842184453777286
0.8,0.715346319763689,-1.03781219295407
0.85,0.42113120576029,-0.831787376839907
0.9,0.635516775235799,-1.00680540185107
0.95,0.460534667852518,-1.1830054619802
1,0.337708817143723,-1.20666034182812
1.05,0.352921617343183,-1.59893258808632
1.1,0.195105238698986,-1.552355233603
1.15,0.139677648236148,-1.84261160794203
1.2,0.0558428600243764,-1.9133998459313
1.25,-0.154603984431376,-2.19866971939916
1.3,-0.0174169308184065,-2.35698885202588
1.35,-0.212809131900848,-2.52522391884917
1.4,-0.480882474374726,-2.89600432788347
1.45,-0.392133652793684,-3.0143733025575
1.5,-0.635310120232912,-3.41067249065815
1.55,-0.874972026389895,-3.4657867739377
1.6,-0.926072692303968,-3.23999854653637
1.65,-1.09476850941528,-3.2289638069408
1.7,-1.25799708583267,-3.22188267417468
1.75,-1.41364351735344,-2.79954950281368
1.8,-1.55000247456074,-2.265524633875
1.85,-1.71293789079285,-1.72256977638309
1.9,-1.81726465442775,-1.40399485662469
1.95,-1.88496999019536,-0.963180328249713
2,-1.95968819580933,-0.620457244752032
2.05,-1.94034784996647,-0.299718944811447
2.1,-2.06433618352934,-0.265530968200621
2.15,-1.73052386909789,-0.125788909141032
2.2,-1.82965792408275,-0.181461241196282
2.25,-2.06080671222169,0.0903180586990968
2.3,-1.98305413133901,0.0885722060736312
2.35,-1.98084676868782,0.0979437810344853
2.4,-1.84542756040754,0.215276846023989
2.45,-1.9193329866704,0.364121008119098
2.5,-1.87193300315168,0.0864542108570733
2.55,-1.88535313353919,0.261550445005735
2.6,-1.87117860782722,0.331192894899667
2.65,-1.71372459024206,0.243084179992038
2.7,-1.85625617909375,0.376977272253159
2.75,-1.6645987231593,0.394723117380578
2.8,-1.95320978067732,0.359457373466699
2.85,-1.72151704859324,0.124823347837728
2.9,-1.74881291786377,0.636898717787398
2.95,-1.72041135888939,0.36741787631406
3,-1.68443979793367,0.461249841910616
3.05,-1.75262320705095,0.431785441922973
3.1,-1.71528050414875,0.515340273939523
3.15,-1.76295670132945,0.503367381994811
3.2,-1.74697316413693,0.409685775637973
3.25,-1.58767310308391,0.477947226912549
3.3,-1.5509522532302,0.355521499429176
3.35,-1.56771045249533,0.546218610735471
3.4,-1.45748386986451,0.425486277972555
3.45,-1.32083221174669,0.725003227918065
3.5,-1.55046866131812,0.330706790890623
3.55,-1.70716249051119,0.462734438062949
3.6,-1.34986288185575,0.605923509948731
3.65,-1.49480985589159,0.589688728358598
3.7,-1.46535077088268,0.496175429805695
3.75,-1.26579873099658,0.473188599558978
3.8,-1.3677163785269,0.606508965833084
3.85,-1.43119434418116,0.611456630276129
3.9,-1.25978938798916,0.456523656554832
3.95,-1.25942193320937,0.663749595349846
4,-1.21127462962847,0.706417313588537
4.05,-1.13822067639241,0.734649006083583
4.1,-1.17714842614848,0.644519712694326
4.15,-1.03725049048709,0.833989818966033
4.2,-1.08342623664245,0.964625180158738
4.25,-0.985755589832096,0.91744193344397
4.3,-0.864422061107467,0.808703897283257
4.35,-0.883085063444502,0.935408919917799
4.4,-0.908680276597455,1.07759427128341
4.45,-0.707282202274017,1.05081284776106
4.5,-0.665019112021901,0.982252527696824
4.55,-0.647327513277484,1.38059960690249
4.6,-0.611052191485106,1.31700151480929
4.65,-0.62469907133644,1.46621362679364
4.7,-0.346198372676307,1.81588077148196
4.75,-0.455037739355902,1.7508597217406
4.8,-0.0803148301089576,2.09890344726224
4.85,-0.0398995865958768,2.09936090430996
4.9,-0.099651507910977,2.42640138714324
4.95,-0.0492346311297979,2.71370204504232
