"time","1","2"
0,1,0
0.05,0.998750234383138,-0.0499822888678793
0.1,0.995003178175465,-0.0998832470548966
0.15,0.988763538297841,-0.149689503789203
0.2,0.980034869559318,-0.199460165467896
0.25,0.968816006043754,-0.249324581279749
0.3,0.955097602244514,-0.29948029680488
0.35,0.938858758954647,-0.350191803685187
0.4,0.920063680881013,-0.401790599135434
0.45,0.898658289492667,-0.454676981612097
0.5,0.874566695237699,-0.509323933318949
0.55,0.847687417415112,-0.566283373570012
0.6,0.81788922747064,-0.626194997704046
0.65,0.785006482949792,-0.689797821280371
0.7,0.748833816969894,-0.757944389308667
0.75,0.709120056605486,-0.831617320376909
0.8,0.665561271940765,-0.911947330148055
0.85,0.617792921423254,-1.00023094764932
0.9,0.565381185079431,-1.09794453103066
0.95,0.507813808625312,-1.20674848922931
1,0.444491187742407,-1.3284712028607
1.05,0.374719108809013,-1.46505515936282
1.1,0.29770568352971,-1.61843726338198
1.15,0.212566771165262,-1.79032037031069
1.2,0.118346786809302,-1.98177439811637
1.25,0.0140653466428655,-2.19258752393315
1.3,-0.101195635267859,-2.42028492332902
1.35,-0.2281464436845,-2.65877568035511
1.4,-0.367068780673532,-2.89673333691516
1.45,-0.517515144900677,-3.11612916625271
1.5,-0.677956542380593,-3.29182908714335
1.55,-0.845464878090668,-3.39362632989409
1.6,-1.01558525840847,-3.39192031767519
1.65,-1.18258185816859,-3.26670260424319
1.7,-1.34015519399642,-3.01666039213131
1.75,-1.48250754276344,-2.66314575760544
1.8,-1.6053942399145,-2.24544653231609
1.85,-1.70674671973518,-1.80914771681654
1.9,-1.78666838805376,-1.39380653105317
1.95,-1.84692289009412,-1.02559907545178
2,-1.89021749791728,-0.716357782530814
2.05,-1.91955612216451,-0.466824427697741
2.1,-1.93779654837251,-0.271132641528117
2.15,-1.94741946563174,-0.120590718522942
2.2,-1.95045412391325,-0.0061375052820547
2.25,-1.94849585390136,0.0803852992903141
2.3,-1.9427656478091,0.145757211863187
2.35,-1.9341812333255,0.195344739314894
2.4,-1.92342407224117,0.233267469128743
2.45,-1.91099608002322,0.262626690844732
2.5,-1.89726485455115,0.285729059725932
2.55,-1.88249845800432,0.304278373726278
2.6,-1.86689156209808,0.319529166541396
2.65,-1.85058481864351,0.332404936997534
2.7,-1.83367908052782,0.343586978003237
2.75,-1.81624578360226,0.353580125319005
2.8,-1.79833450025429,0.362760989394298
2.85,-1.77997842355685,0.371413167213731
2.9,-1.76119834224823,0.379752903200734
2.95,-1.74200551576378,0.38794780206088
3,-1.72240374620966,0.396130513751849
3.05,-1.70239086174002,0.404408792819318
3.1,-1.68195976578181,0.412872950457688
3.15,-1.66109916301874,0.421601437357403
3.2,-1.63979404148937,0.430665092760824
3.25,-1.61802596722434,0.440130449691698
3.3,-1.59577323109314,0.450062382541565
3.35,-1.57301087516838,0.460526309645539
3.4,-1.54971061665248,0.471590111860991
3.45,-1.52584068030941,0.483325892539244
3.5,-1.50136554471247,0.495811680459442
3.55,-1.47624560294711,0.509133162359551
3.6,-1.45043673430198,0.523385523672806
3.65,-1.42388977963335,0.538675473670731
3.7,-1.39654990923594,0.555123533657195
3.75,-1.36835586796625,0.572866673779731
3.8,-1.3392390778218,0.592061395362014
3.85,-1.30912257295571,0.61288737159282
3.9,-1.27791973596407,0.635551780281238
3.95,-1.24553279696547,0.660294488636461
4,-1.21185104821846,0.687394282019292
4.05,-1.17674871650505,0.717176366385398
4.1,-1.14008242296923,0.750021416954594
4.15,-1.10168814533897,0.78637649113577
4.2,-1.06137758046058,0.826768166462814
4.25,-1.01893378622367,0.871818293125989
4.3,-0.974105962422402,0.922262744320692
4.35,-0.926603212527883,0.97897346688699
4.4,-0.876087118044333,1.04298390932805
4.45,-0.822162964119127,1.11551741089288
4.5,-0.764369497618113,1.19801716119835
4.55,-0.702167209228291,1.29217452489967
4.6,-0.63492536499625,1.39994927597174
4.65,-0.561908463732502,1.52356965387047
4.7,-0.482263617529308,1.66549071058151
4.75,-0.39501178064119,1.82827421470114
4.8,-0.299048129410615,2.01433029324332
4.85,-0.193160649214396,2.22542919219184
4.9,-0.0760814720009293,2.46185562745064
4.95,0.0534074589008802,2.72105764695597
5,0.196286114558794,2.99568801777238
5.05,0.352996494404665,3.27115107637074
5.1,0.523019354719302,3.52329302826561
5.15,0.704368679719633,3.71775927290601
5.2,0.893144716117147,3.81339925612182
5.25,1.083404463729,3.77171068333398
5.3,1.267641788425,3.57115071349842
5.35,1.43797869437211,3.21981460213142
5.4,1.58775543827732,2.75744717871323
5.45,1.7128591854806,2.24325274738171
5.5,1.8122131359673,1.73627221604955
5.55,1.88734259476848,1.27974698129433
5.6,1.94140813582813,0.895781484977231
5.65,1.97820582791154,0.588655479592654
5.7,2.00144068026265,0.351597398562243
5.75,2.01433596007377,0.172982631230286
5.8,2.01950179919342,0.0404142972813863
5.85,2.01895551743731,-0.0572040330457062
5.9,2.01420914578391,-0.128936919793903
5.95,2.00637343122729,-0.181801026941596
6,1.99625380387446,-0.221050414468128
6.05,1.98442950526339,-0.250538926390747
6.1,1.97131494610128,-0.273058197674961
6.15,1.95720558155179,-0.290616280764843
6.2,1.94231145297086,-0.304653041645128
6.25,1.92678137803522,-0.316200622166229
6.3,1.91072025437575,-0.3260003476376
6.35,1.89420138076167,-0.334586768695181
6.4,1.87727521103426,-0.34234761232665
6.45,1.85997556874443,-0.349566381394036
6.5,1.84232405881841,-0.356452588512467
6.55,1.82433319930184,-0.363163231850544
6.6,1.80600864298122,-0.369818088567901
