"Time","Pasteurellaceae","Veillonellaceae","Streptococcaceae","Moraxellaceae","Caulobacteraceae","Bacteroidaceae","Lactobacillaceae","Burkholderiaceae_A_592522","Ruminococcaceae","Lachnospiraceae","Coprobacillaceae","Peptostreptococcaceae_256921","Acutalibacteraceae","Acidaminococcaceae","Butyricicoccaceae","Eggerthellaceae","Muribaculaceae","UBA1381","Rikenellaceae","Bifidobacteriaceae","CAG-274","Clostridiaceae_222000","Desulfovibrionaceae","Anaerovoracaceae","Peptoniphilaceae","Enterobacteriaceae_A","Tannerellaceae","Bacteria_Kingdom","Gammaproteobacteria_Class","Oscillospiraceae_88309","Anaerotignaceae","Turicibacteraceae","Clostridia_258483_Class","Fusobacteriaceae_993521","Erysipelotrichaceae","Oscillospirales_Order","Burkholderiaceae_A_595427"
79,0.00433333333333333,0.00111111111111111,0.000611111111111111,5.55555555555556e-05,0,0.428833333333333,0.000722222222222222,0.00283333333333333,0.184722222222222,0.105055555555556,0.0233333333333333,0.001,0.000722222222222222,0.0118333333333333,0.0189444444444444,0.000722222222222222,0.000333333333333333,0.00455555555555556,0.000888888888888889,0,0.000555555555555556,0.00494444444444444,0.001,0.000111111111111111,0.000111111111111111,0.0251111111111111,0.00677777777777778,0.163833333333333,0.000444444444444444,0.00461111111111111,0.000111111111111111,0,0.000111111111111111,0,5e-04,5.55555555555556e-05,0
80,0,0.00116666666666667,0.000833333333333333,0.000277777777777778,0,0.257055555555556,0.00155555555555556,0.00344444444444444,0.1355,0.0981111111111111,0.0372777777777778,0.000388888888888889,0.00111111111111111,0.0165,0.0283333333333333,0.00172222222222222,0.000611111111111111,0.00194444444444444,0.0015,0,0.000222222222222222,0.00533333333333333,0.00155555555555556,0.000277777777777778,0.000333333333333333,0.00488888888888889,0.00633333333333333,0.383,0,0.00627777777777778,0,0,0.000222222222222222,0,0.00122222222222222,0.000388888888888889,0
81,5.55555555555556e-05,0.000444444444444444,0.00216666666666667,0.000666666666666667,0,0.0405,0.00161111111111111,0,0.0981666666666667,0.258,0.148388888888889,5e-04,0.00505555555555556,0.0613888888888889,0.0254444444444444,0.00183333333333333,0,0.0045,0.000166666666666667,0,0.000166666666666667,0.000111111111111111,0.000444444444444444,0.000222222222222222,5.55555555555556e-05,0,0.000388888888888889,0.334055555555556,0,0.00772222222222222,0.000111111111111111,5.55555555555556e-05,0.000888888888888889,5.55555555555556e-05,0.00477777777777778,0.000166666666666667,0
82,0,0.000111111111111111,0.00166666666666667,0.000555555555555556,0,0.0771111111111111,0.00127777777777778,0,0.104611111111111,0.237055555555556,0.142722222222222,0.000611111111111111,0.00438888888888889,0.0582777777777778,0.0242777777777778,0.00161111111111111,0.000166666666666667,0.00477777777777778,0.000166666666666667,0,0.000333333333333333,0.000388888888888889,0.001,0.000277777777777778,0.000111111111111111,0,0.00122222222222222,0.319722222222222,0.000111111111111111,0.00688888888888889,0.00116666666666667,5.55555555555556e-05,0.000444444444444444,0.00216666666666667,0.00466666666666667,0.000277777777777778,0
83,0,5.55555555555556e-05,0.00155555555555556,0.000388888888888889,0,0.184888888888889,0.00155555555555556,0,0.114833333333333,0.191722222222222,0.101611111111111,0.000388888888888889,0.00288888888888889,0.0518888888888889,0.0241111111111111,0.00144444444444444,0.000277777777777778,0.00427777777777778,0.000111111111111111,5.55555555555556e-05,0.000833333333333333,0.000388888888888889,0.00211111111111111,0.000166666666666667,0,0,0.00383333333333333,0.287277777777778,0.000277777777777778,0.00855555555555556,0.00227777777777778,0.000111111111111111,0.000333333333333333,0.00711111111111111,0.00305555555555556,5.55555555555556e-05,0
84,0,5.55555555555556e-05,0.000333333333333333,5.55555555555556e-05,0,0.316833333333333,0.000833333333333333,0,0.128666666666667,0.133055555555556,0.0541666666666667,0.000555555555555556,0.00183333333333333,0.0363333333333333,0.0213333333333333,0.000944444444444444,0.000333333333333333,0.00327777777777778,0.000222222222222222,0,0.000611111111111111,0.0015,0.00266666666666667,0.000166666666666667,5.55555555555556e-05,0,0.00838888888888889,0.254055555555556,0.000166666666666667,0.00883333333333333,0.00494444444444444,0,0.000166666666666667,0.0170555555555556,0.00177777777777778,0.000166666666666667,0
85,0,0,0.000222222222222222,0,0,0.418444444444444,5e-04,0,0.120833333333333,0.0877222222222222,0.0212222222222222,0.000777777777777778,0.00127777777777778,0.0311666666666667,0.0153333333333333,0.000388888888888889,0.000666666666666667,0.00205555555555556,0.000444444444444444,0,0.001,0.00216666666666667,0.00416666666666667,5.55555555555556e-05,0,0,0.0131111111111111,0.232277777777778,0.000388888888888889,0.00938888888888889,0.00944444444444444,0,0,0.0253333333333333,0.00133333333333333,5.55555555555556e-05,0
86,0.00388888888888889,0.00216666666666667,0.000333333333333333,0,0,0.417833333333333,0.000333333333333333,0,0.0747777777777778,0.1215,0.0101666666666667,0.000222222222222222,0.00122222222222222,0.0323888888888889,0.00761111111111111,0.000388888888888889,0.000611111111111111,0.000666666666666667,0.000444444444444444,0,0.000777777777777778,0.00111111111111111,0.00161111111111111,0,0,0,0.0195555555555556,0.240055555555556,0.000388888888888889,0.00838888888888889,0.0140555555555556,0,0,0.0367222222222222,0.00261111111111111,0,0
87,0.009,0.00461111111111111,0.000555555555555556,5.55555555555556e-05,0,0.395277777777778,0.000333333333333333,0,0.0237222222222222,0.166833333333333,0.00555555555555556,5.55555555555556e-05,0.001,0.0332777777777778,0.00294444444444444,0.00116666666666667,5e-04,0.000111111111111111,0.000166666666666667,0,0.001,0,0.000666666666666667,0,0,0,0.0262222222222222,0.250277777777778,0.000277777777777778,0.00888888888888889,0.021,0,0.000222222222222222,0.0405,0.00577777777777778,0,0
88,0.00272222222222222,0.000555555555555556,0.00122222222222222,0.000166666666666667,0,0.449,0.000444444444444444,0,0.0550555555555556,0.141611111111111,0.00833333333333333,0.00105555555555556,0.00177777777777778,0.0336666666666667,0.00483333333333333,0.00216666666666667,0.00133333333333333,0.000222222222222222,0.000166666666666667,0,0.00133333333333333,0.00288888888888889,0.00183333333333333,0.000111111111111111,0,0,0.0328888888888889,0.189666666666667,0,0.0129444444444444,0.0251111111111111,5.55555555555556e-05,0.000722222222222222,0.0223888888888889,0.00538888888888889,0,0
89,0.00346965474091349,0.000341277515499687,0.00125135089016552,5.68795859166145e-05,0,0.315226665149878,0.000682555030999374,0,0.102553893407656,0.225584437745293,0.0703031681929356,0.00893009498890848,0.0031283772254138,0.0236619077413116,0.0122291109720721,0.00238894260849781,0.00130823047608213,0.00472100563107901,0.000284397929583073,0.000398157101416302,0.0031283772254138,0.00238894260849781,0.00142198964791536,0.000113759171833229,0,0.0402707468289631,0.0232637506398953,0.115806836926227,0,0.00864569705932541,0.0132529435185712,0.000113759171833229,0.00176326716341505,0.00853193788749218,0.00443660770149593,0,0
90,0.00405555555555556,0.000388888888888889,0.00144444444444444,5.55555555555556e-05,0,0.169722222222222,0.00133333333333333,0,0.144444444444444,0.304222222222222,0.127555555555556,0.0157222222222222,0.00438888888888889,0.0125555555555556,0.0183888888888889,0.00277777777777778,0.00122222222222222,0.009,0.000444444444444444,0.00105555555555556,0.00455555555555556,0.00216666666666667,0.00111111111111111,0.000444444444444444,5.55555555555556e-05,0.0787222222222222,0.013,0.0671666666666667,0.000111111111111111,0.00427777777777778,0.000944444444444444,0.000277777777777778,0.0025,0.00127777777777778,0.00355555555555556,0,0
91,5e-04,0.000444444444444444,0.002,5.55555555555556e-05,0,0.330388888888889,0.00955555555555556,0,0.169222222222222,0.144722222222222,0.0495555555555556,0.0145555555555556,0.00338888888888889,0.0209444444444444,0.0144444444444444,0.00672222222222222,0.00672222222222222,0.00188888888888889,0.000333333333333333,0.000888888888888889,0.000222222222222222,0.009,0.00344444444444444,0.000722222222222222,0,0.0230555555555556,0.0196666666666667,0.128777777777778,0.000611111111111111,0.0117777777777778,0.00277777777777778,0.000555555555555556,0,0.00188888888888889,0.00594444444444444,0,0
92,0.000833333333333333,0.002,0.00127777777777778,0,0,0.344888888888889,0.00677777777777778,0,0.186944444444444,0.130722222222222,0.0459444444444444,0.0138333333333333,0.00311111111111111,0.0163333333333333,0.0138888888888889,0.00644444444444444,0.00422222222222222,0.0045,0.000833333333333333,0.000555555555555556,5.55555555555556e-05,0.0107777777777778,0.00394444444444444,0.000777777777777778,0,0.0275555555555556,0.0182222222222222,0.122722222222222,0.000555555555555556,0.011,0.003,0.000388888888888889,0,0.00138888888888889,0.00483333333333333,0,0
93,0.00177777777777778,0.00455555555555556,0.00144444444444444,5.55555555555556e-05,0,0.345388888888889,0.00488888888888889,0,0.200444444444444,0.113944444444444,0.045,0.0136111111111111,0.00266666666666667,0.0158888888888889,0.0153888888888889,0.00355555555555556,0.00555555555555556,0.00922222222222222,0.000888888888888889,0.000222222222222222,5.55555555555556e-05,0.0117777777777778,0.00294444444444444,0.000444444444444444,5.55555555555556e-05,0.045,0.0132777777777778,0.116166666666667,0.000555555555555556,0.00744444444444444,0.00355555555555556,0.000222222222222222,0.000111111111111111,0.00122222222222222,0.00283333333333333,0,0
94,0.00372222222222222,0.007,0.001,0,0,0.343277777777778,0.0045,0,0.214611111111111,0.110277777777778,0.0416666666666667,0.0103888888888889,0.00355555555555556,0.0118888888888889,0.0143888888888889,0.00227777777777778,0.00555555555555556,0.0143888888888889,0.00111111111111111,0.000222222222222222,0,0.0140555555555556,0.00116666666666667,5e-04,0,0.0573888888888889,0.0102777777777778,0.1075,0.000333333333333333,0.00761111111111111,0.00227777777777778,0.000222222222222222,5.55555555555556e-05,0.00161111111111111,0.00194444444444444,5.55555555555556e-05,0
95,0.00466666666666667,0.00983333333333333,0.00105555555555556,0,0,0.333944444444444,0.00238888888888889,0,0.218944444444444,0.1125,0.0414444444444444,0.00766666666666667,0.00216666666666667,0.00922222222222222,0.0157222222222222,0.00188888888888889,0.005,0.0182777777777778,0.00127777777777778,0.000166666666666667,0,0.0161666666666667,0.000222222222222222,0.000333333333333333,0,0.0768333333333333,0.00722222222222222,0.0987777777777778,0.000111111111111111,0.00533333333333333,0.00238888888888889,0.000111111111111111,0.000111111111111111,0.00216666666666667,0.00172222222222222,5.55555555555556e-05,0
96,0.00561111111111111,0.00988888888888889,0.000888888888888889,0.000166666666666667,0,0.335888888888889,0.00144444444444444,5.55555555555556e-05,0.224777777777778,0.112222222222222,0.0384444444444444,0.00594444444444444,0.00322222222222222,0.00916666666666667,0.0145555555555556,0.000888888888888889,0.00466666666666667,0.0215555555555556,0.00144444444444444,0,0,0.0169444444444444,0.000166666666666667,0.000444444444444444,5.55555555555556e-05,0.0803333333333333,0.00594444444444444,0.0961666666666667,0,0.00405555555555556,0.00166666666666667,0,0.000111111111111111,0.00183333333333333,0.001,5.55555555555556e-05,0
97,0.00105555555555556,0.00105555555555556,0.000333333333333333,5.55555555555556e-05,0,0.513833333333333,0.000888888888888889,0.000444444444444444,0.196777777777778,0.116111111111111,0.0451111111111111,0.000111111111111111,0.00127777777777778,0.016,0.0100555555555556,0.000611111111111111,0.00183333333333333,0.00388888888888889,5e-04,0.000166666666666667,0,0.000333333333333333,0.000777777777777778,5.55555555555556e-05,0.000111111111111111,0.00488888888888889,0.0168888888888889,0.0559444444444444,0.00183333333333333,0.00694444444444444,0.000722222222222222,0,0,0.000111111111111111,0.000277777777777778,0,0
98,0.00138888888888889,0.000111111111111111,0.000277777777777778,0.000111111111111111,0,0.417,0.000388888888888889,0.00466666666666667,0.2735,0.124333333333333,0.0296111111111111,0.000833333333333333,0.00283333333333333,0.0181666666666667,0.00827777777777778,0.000555555555555556,0.0035,0.00394444444444444,0.000666666666666667,0.000388888888888889,0,0.000166666666666667,0.00183333333333333,0.000277777777777778,0,0,0.0206666666666667,0.0724444444444445,0.00127777777777778,0.00755555555555556,0.00227777777777778,0,0.000111111111111111,0.000111111111111111,0.000555555555555556,0,0
99,5.55555555555556e-05,0.00111111111111111,0.000388888888888889,0.000111111111111111,0,0.341222222222222,0.000277777777777778,0.000444444444444444,0.274388888888889,0.150833333333333,0.0499444444444444,0.000888888888888889,0.00283333333333333,0.0259444444444444,0.0126666666666667,0.00338888888888889,0.00833333333333333,0.00394444444444444,0.0015,0.000277777777777778,0,0,0.00172222222222222,0.000333333333333333,5.55555555555556e-05,0,0.0238888888888889,0.0703333333333333,0.000722222222222222,0.0159444444444444,0.00555555555555556,0.000111111111111111,0.000388888888888889,0.000222222222222222,0.00144444444444444,5.55555555555556e-05,0
100,0.00772222222222222,0.00222222222222222,0.000555555555555556,0,0,0.462777777777778,0.000277777777777778,0.00127777777777778,0.227444444444444,0.0852777777777778,0.0241111111111111,0.000166666666666667,0.00583333333333333,0.0197777777777778,0.0149444444444444,0.00144444444444444,0.0162222222222222,0.00327777777777778,0.00511111111111111,0.000666666666666667,0,0.000166666666666667,0.00333333333333333,0.000277777777777778,0.000166666666666667,0,0.0333888888888889,0.0471111111111111,0.00227777777777778,0.0185555555555556,0.01,5.55555555555556e-05,5.55555555555556e-05,0.000888888888888889,0.00216666666666667,0.000166666666666667,0
101,0.00105555555555556,0.000222222222222222,0.00244444444444444,5.55555555555556e-05,0,0.350166666666667,0.000777777777777778,0,0.169777777777778,0.111666666666667,0.0262222222222222,0.00138888888888889,0.0125555555555556,0.0362777777777778,0.0167222222222222,0.000722222222222222,0.0304444444444444,0.00172222222222222,0.00927777777777778,0.00172222222222222,0,0.000777777777777778,0.00194444444444444,0.000388888888888889,5.55555555555556e-05,0.00977777777777778,0.0230555555555556,0.107277777777778,0,0.0396666666666667,0.0330555555555556,0,0.00344444444444444,0.000555555555555556,0.00205555555555556,0.00272222222222222,0
102,5.55555555555556e-05,0.000222222222222222,0.0100555555555556,0.000111111111111111,0,0.235722222222222,0.000166666666666667,0,0.208166666666667,0.174444444444444,0.100833333333333,0.00333333333333333,0.00722222222222222,0.0118888888888889,0.0221111111111111,0.0106666666666667,0.00538888888888889,0.00244444444444444,0.00133333333333333,0.00238888888888889,0,0.000722222222222222,0.00127777777777778,0.000388888888888889,0.000111111111111111,0.00411111111111111,0.0213333333333333,0.149111111111111,0,0.00683333333333333,0.0128333333333333,5.55555555555556e-05,5e-04,0.000166666666666667,0.00405555555555556,0,0
103,0.000833333333333333,0.00305555555555556,0.00588888888888889,0.000166666666666667,0,0.488722222222222,0.000666666666666667,0.000111111111111111,0.163777777777778,0.104,0.0306666666666667,0.000444444444444444,0.00122222222222222,0.0204444444444444,0.01,0.000888888888888889,0.00172222222222222,0.00294444444444444,0.00127777777777778,0.000666666666666667,0,0.000333333333333333,0.00633333333333333,5.55555555555556e-05,0.000222222222222222,0.000944444444444444,0.0335555555555556,0.108722222222222,0.000611111111111111,0.00844444444444444,0.000222222222222222,5.55555555555556e-05,5.55555555555556e-05,5.55555555555556e-05,0.000388888888888889,0,0
104,0.0567222222222222,0.00261111111111111,0.00366666666666667,0.000666666666666667,0.000166666666666667,0.404555555555556,0.00227777777777778,0.00161111111111111,0.133611111111111,0.0735,0.0136111111111111,0.0175555555555556,0.000555555555555556,0.0156666666666667,0.00433333333333333,0.000222222222222222,0.001,0.00133333333333333,0.00105555555555556,0.000222222222222222,0,0.00333333333333333,0.00455555555555555,5.55555555555556e-05,5.55555555555556e-05,0.000666666666666667,0.0202777777777778,0.163833333333333,0.000555555555555556,0.00677777777777778,0.000166666666666667,0.0363888888888889,0,0.000777777777777778,0.000111111111111111,0,0
105,0.1565,0.00216666666666667,0.00222222222222222,0.00155555555555556,0.00122222222222222,0.1835,0.00405555555555556,0.00505555555555556,0.0738888888888889,0.0332777777777778,0.00505555555555556,0.0492777777777778,0,0.0015,0.00161111111111111,5.55555555555556e-05,0.000166666666666667,5.55555555555556e-05,0.000111111111111111,0,0,0.0200555555555556,0.000555555555555556,0.000333333333333333,0.000166666666666667,0.000277777777777778,0.00372222222222222,0.267166666666667,0.000277777777777778,0.001,0.000166666666666667,0.104722222222222,5.55555555555556e-05,0.002,0,0,0
106,0.0517777777777778,0.00227777777777778,0.0146666666666667,0.00122222222222222,0.000333333333333333,0.142444444444444,0.00738888888888889,0.00155555555555556,0.0251111111111111,0.0123333333333333,0.00122222222222222,0.0196111111111111,0,0.000944444444444444,0.00144444444444444,0,5.55555555555556e-05,0,0.000111111111111111,0,0,0.114,0.000277777777777778,0,0,0.107388888888889,0.00277777777777778,0.404,0.000444444444444444,0.000833333333333333,0.000111111111111111,0.0349444444444444,5.55555555555556e-05,5e-04,0.000166666666666667,0,0
107,0,0.00216666666666667,0.019,0.000722222222222222,0,0.142777777777778,0.00844444444444445,0,0.0095,0.00394444444444444,0.000611111111111111,0,0,0.00138888888888889,0.00194444444444444,0,0,0,0,0,0,0.157222222222222,0.000333333333333333,0,0.000111111111111111,0.161,0.00305555555555556,0.447888888888889,0.000722222222222222,0.00138888888888889,0.000166666666666667,0.000277777777777778,0,0.000222222222222222,0.000166666666666667,0,0
108,0.00105555555555556,0.0436111111111111,0.0105,0.000722222222222222,0.00122222222222222,0.485,0.00105555555555556,0.000722222222222222,0.122277777777778,0.0267222222222222,0.016,0.00255555555555556,0.000333333333333333,0.00333333333333333,0.00405555555555556,0.000277777777777778,0,0,0.000277777777777778,0,0,0.0332777777777778,0.00133333333333333,0.000333333333333333,0,0.0444444444444444,0.00433333333333333,0.117333333333333,0.00488888888888889,0.00255555555555556,0.00344444444444444,0.00105555555555556,0,0.0592222222222222,0.000388888888888889,0,0
109,0.00227777777777778,0.0761666666666667,0.00811111111111111,0.000444444444444444,0.000611111111111111,0.422388888888889,0.000166666666666667,0.000833333333333333,0.204444444444444,0.0435555555555556,0.0196111111111111,0.00161111111111111,5.55555555555556e-05,0.0116111111111111,0.00555555555555555,0.000222222222222222,5.55555555555556e-05,0,0.000166666666666667,0.000166666666666667,0,0.0171666666666667,0.00116666666666667,0.000166666666666667,0,0.0364444444444444,0.00716666666666667,0.0748333333333333,0.0055,0.00277777777777778,0.00311111111111111,0.00116666666666667,0,0.0465,0.000111111111111111,0,0
110,0.00266666666666667,0.0978888888888889,0.00738888888888889,0.000277777777777778,0.000388888888888889,0.363722222222222,0.000333333333333333,0.000333333333333333,0.263722222222222,0.0616111111111111,0.0207777777777778,0.00172222222222222,0.000222222222222222,0.0215,0.0075,0.000222222222222222,0,0,0.000111111111111111,0.000166666666666667,0,0.0085,0.00111111111111111,5.55555555555556e-05,0,0.0296666666666667,0.0100555555555556,0.0513333333333333,0.00711111111111111,0.00205555555555556,0.00144444444444444,0.000388888888888889,0,0.0318333333333333,5.55555555555556e-05,0,0
111,0.00294444444444444,0.119388888888889,0.00505555555555556,0.000222222222222222,0,0.313333333333333,0.000166666666666667,0.000111111111111111,0.304944444444444,0.0755555555555556,0.0227222222222222,0.000555555555555556,5.55555555555556e-05,0.0263888888888889,0.00677777777777778,5.55555555555556e-05,5.55555555555556e-05,0,5.55555555555556e-05,0.000277777777777778,0,0.00294444444444444,0.00183333333333333,0.000166666666666667,0,0.0264444444444444,0.0126666666666667,0.0409444444444444,0.009,0.0015,0.000722222222222222,0.000111111111111111,0,0.0181666666666667,0.000111111111111111,0,0
112,0.00427777777777778,0.120555555555556,0.00561111111111111,5.55555555555556e-05,0,0.297611111111111,5e-04,0,0.309388888888889,0.0821666666666667,0.0216111111111111,0.000666666666666667,5.55555555555556e-05,0.03,0.00844444444444444,0.000166666666666667,0,0,5.55555555555556e-05,0.000222222222222222,0,0.00166666666666667,0.00105555555555556,5.55555555555556e-05,0,0.0348333333333333,0.0132222222222222,0.0344444444444444,0.00766666666666667,0.002,0.000722222222222222,5.55555555555556e-05,0,0.0135,0.000166666666666667,0,0
113,0.0130555555555556,0.0451666666666667,0.00688888888888889,0.000111111111111111,5.55555555555556e-05,0.370944444444444,0.00105555555555556,0,0.101666666666667,0.0478888888888889,0.0101111111111111,0.0085,0,0.00488888888888889,0.00338888888888889,0,0,0,5.55555555555556e-05,0.000111111111111111,0,0.00233333333333333,0.001,5.55555555555556e-05,0,0.152833333333333,0.00972222222222222,0.094,0.00355555555555556,0.000277777777777778,0.000555555555555556,0.00272222222222222,0,0.0533333333333333,0,0,0
114,0.000666666666666667,0.0243888888888889,0.00461111111111111,0,0.000333333333333333,0.556888888888889,0.00255555555555556,0.00722222222222222,0.142722222222222,0.0546666666666667,0.0110555555555556,0,0.000166666666666667,0.0137222222222222,0.00494444444444444,5.55555555555556e-05,0.000611111111111111,0,0.000444444444444444,0.000166666666666667,0,0.0152222222222222,0.00333333333333333,5.55555555555556e-05,0,0.0486111111111111,0.0243333333333333,0.0301666666666667,0.00255555555555556,0.00255555555555556,0.000666666666666667,0,0,0.036,0.000555555555555556,0,0
115,0.00372222222222222,0.0346111111111111,0.00888888888888889,0.00716666666666667,0.0075,0.3215,0.00127777777777778,0.0230555555555556,0.298722222222222,0.074,0.0152777777777778,0.00433333333333333,0.000333333333333333,0.0100555555555556,0.00638888888888889,0,0.000111111111111111,0,0.000277777777777778,0.00244444444444444,0,0.0187777777777778,0.000333333333333333,5.55555555555556e-05,0,0.0327777777777778,0.0125555555555556,0.0923888888888889,0.0025,0.00133333333333333,0.000611111111111111,0.000611111111111111,0,0.00394444444444444,0,0,0
116,0.00311111111111111,0.0268888888888889,0.00655555555555555,0.000277777777777778,0,0.293166666666667,0.00111111111111111,0.000277777777777778,0.387055555555556,0.0977222222222222,0.0293888888888889,0.000944444444444444,0.000944444444444444,0.0140555555555556,0.0142222222222222,0.000666666666666667,0.000333333333333333,0,0.000277777777777778,0.00288888888888889,0,0.00122222222222222,0.00144444444444444,0.000166666666666667,5.55555555555556e-05,0,0.0163333333333333,0.0818888888888889,0.0015,0.00555555555555556,0.00472222222222222,0.000666666666666667,0.00105555555555556,0.00272222222222222,0.000722222222222222,0,0
117,0.0226666666666667,0.0192777777777778,0.00177777777777778,0,5.55555555555556e-05,0.469055555555556,0.000666666666666667,0.000277777777777778,0.297888888888889,0.0687222222222222,0.0258333333333333,0.00188888888888889,0.000722222222222222,0.0124444444444444,0.00677777777777778,0.000166666666666667,0.000222222222222222,0,0.000277777777777778,0.000388888888888889,0,0.015,0.00305555555555556,0.000111111111111111,0,0.00127777777777778,0.0206666666666667,0.0065,0.00755555555555556,0.00372222222222222,0.00188888888888889,0.00205555555555556,0,0.00466666666666667,0.000222222222222222,0,0
118,0.000611111111111111,0.00133333333333333,0.00161111111111111,0.000166666666666667,0,0.290444444444444,0.000388888888888889,0.000444444444444444,0.4695,0.0787222222222222,0.0458333333333333,0.00555555555555556,0.00338888888888889,0.0175,0.0275555555555556,0.00305555555555556,0.0015,0,0.000444444444444444,0.001,0,0.000888888888888889,0.000777777777777778,0.000277777777777778,5.55555555555556e-05,0.00172222222222222,0.0163888888888889,0.0144444444444444,0.000555555555555556,0.00561111111111111,0.00794444444444444,0,0.000166666666666667,0.000388888888888889,0.00111111111111111,0,0
119,5e-04,0.000111111111111111,0.00405555555555556,0.000222222222222222,5.55555555555556e-05,0.417111111111111,0.000444444444444444,0.000444444444444444,0.206611111111111,0.112944444444444,0.0676666666666667,0.00205555555555556,0.00138888888888889,0.0117222222222222,0.0165555555555556,5e-04,0.00266666666666667,0,0.00111111111111111,0.000444444444444444,0,0.00338888888888889,0.00394444444444444,0.000277777777777778,0.000111111111111111,0.001,0.0168333333333333,0.0890555555555556,0.00133333333333333,0.0065,0.0142777777777778,5.55555555555556e-05,0,0.000111111111111111,0.000388888888888889,0,0
120,0.000166666666666667,0.000111111111111111,0.00377777777777778,0.000111111111111111,0.000222222222222222,0.416944444444444,0.000611111111111111,0.000222222222222222,0.178388888888889,0.116166666666667,0.0636111111111111,0.001,0.00161111111111111,0.0141111111111111,0.0211666666666667,0.00105555555555556,0.00244444444444444,0,0.00111111111111111,0.000166666666666667,0,0.00411111111111111,0.003,0.000166666666666667,5.55555555555556e-05,0.00538888888888889,0.0147777777777778,0.113722222222222,0.000722222222222222,0.00722222222222222,0.0134444444444444,0,5.55555555555556e-05,5e-04,0.000833333333333333,5.55555555555556e-05,0
121,0.000222222222222222,0.000277777777777778,0.00222222222222222,0,0,0.411166666666667,0.000611111111111111,0.000111111111111111,0.184,0.116166666666667,0.0419444444444444,0.000333333333333333,0.00311111111111111,0.0149444444444444,0.0254444444444444,0.00244444444444444,0.002,0,0.000833333333333333,0.000111111111111111,0,0.00255555555555556,0.00305555555555556,0.000222222222222222,0,0.0153333333333333,0.0120555555555556,0.134055555555556,0.000222222222222222,0.00905555555555556,0.0101111111111111,0,0.000222222222222222,0.000444444444444444,0.00138888888888889,0.000166666666666667,0
122,5.55555555555556e-05,0.000388888888888889,0.00138888888888889,0,0,0.367555555555556,0.000666666666666667,0,0.225388888888889,0.111777777777778,0.0325555555555556,0.000166666666666667,0.00633333333333333,0.0156111111111111,0.0288888888888889,0.004,0.00161111111111111,0,0.000722222222222222,5.55555555555556e-05,0,0.00272222222222222,0.0015,0.000333333333333333,0.000111111111111111,0.028,0.0100555555555556,0.143055555555556,0.000166666666666667,0.009,0.00461111111111111,0,5e-04,0.000388888888888889,0.00166666666666667,0.000111111111111111,0
123,0.00161111111111111,0.00644444444444444,0.0015,0.000166666666666667,0,0.3385,0.00688888888888889,0,0.257611111111111,0.158722222222222,0.052,0.00527777777777778,0.00822222222222222,0.0201111111111111,0.00861111111111111,0.000555555555555556,0.00194444444444444,0,0.000833333333333333,0.00177777777777778,0,0.007,0.000611111111111111,0.000333333333333333,0.000222222222222222,0.0276666666666667,0.00644444444444444,0.0822222222222222,5.55555555555556e-05,0.00233333333333333,0.000555555555555556,5.55555555555556e-05,0.000555555555555556,0,0.000722222222222222,0,0
124,0.00305555555555556,0.00988888888888889,0.000888888888888889,0.000111111111111111,0.000222222222222222,0.399611111111111,0.0045,0.00105555555555556,0.266444444444444,0.138666666666667,0.0472777777777778,0.00433333333333333,0.00544444444444444,0.0216666666666667,0.0101666666666667,0.00211111111111111,0.00116666666666667,0,0.000277777777777778,0.00183333333333333,0,0.00388888888888889,0.000444444444444444,0.000277777777777778,5.55555555555556e-05,0.0149444444444444,0.0095,0.0491111111111111,0.000222222222222222,0.000666666666666667,0.000333333333333333,0,0.000333333333333333,0,0.000333333333333333,0,0
125,0.00738888888888889,0.0105,0.000666666666666667,0.000777777777777778,0.000333333333333333,0.467166666666667,0.000388888888888889,0.00261111111111111,0.282333333333333,0.108777777777778,0.0410555555555556,0.000666666666666667,0.000555555555555556,0.0212222222222222,0.0122777777777778,0.00394444444444444,0.000444444444444444,0,0.000222222222222222,0.00166666666666667,0,5e-04,0.000722222222222222,0,5.55555555555556e-05,0,0.012,0.0197222222222222,0.000277777777777778,0.000666666666666667,0.000611111111111111,0,0,0,0.000277777777777778,0,0
126,0.0192222222222222,0.0220555555555556,0.00311111111111111,0.000888888888888889,0,0.181222222222222,0.000166666666666667,0.00155555555555556,0.505833333333333,0.102111111111111,0.0613333333333333,0.000833333333333333,0.00216666666666667,0.00766666666666667,0.0246666666666667,0.00155555555555556,0.00516666666666667,0,0.00172222222222222,0.00111111111111111,0,0.004,0.000555555555555556,0.000444444444444444,5.55555555555556e-05,0,0.00866666666666667,0.0317777777777778,0.00161111111111111,0.0045,0.000277777777777778,5.55555555555556e-05,0.000222222222222222,5.55555555555556e-05,0.001,0.00383333333333333,0
127,0.00738888888888889,0.00216666666666667,0.00105555555555556,0,0,0.293055555555556,5e-04,0,0.438722222222222,0.169611111111111,0.0345555555555556,0.000333333333333333,0.000388888888888889,0.00294444444444444,0.0241111111111111,0.000722222222222222,0.000666666666666667,0,5.55555555555556e-05,0.00627777777777778,0,0,0.000333333333333333,0.000222222222222222,0.000222222222222222,0,0.00177777777777778,0.0119444444444444,0.000333333333333333,0.000388888888888889,0.000277777777777778,0,0,0,0,0.00161111111111111,0
