"Time","Enterobacterales_A_737866","Veillonellales","Lactobacillales","Pseudomonadales_660879","Caulobacterales","Bacteroidales","Burkholderiales_592522","Oscillospirales","Lachnospirales","Erysipelotrichales","Peptostreptococcales","Acidaminococcales","Coriobacteriales","UBA1381","Actinomycetales","Clostridiales","Desulfovibrionales","Tissierellales","Bacteria_Kingdom","Campylobacterales","Gammaproteobacteria_Class","Haloplasmatales_A","Clostridia_258483_Class","Fusobacteriales_993521","Burkholderiales_595427"
23,0.0123333333333333,0.00705555555555556,0.00255555555555556,0.00105555555555556,0.000277777777777778,0.291666666666667,0.00211111111111111,0.357666666666667,0.162333333333333,0.112277777777778,0.00127777777777778,0.0181666666666667,0.00266666666666667,0.0227777777777778,0.00211111111111111,0.000111111111111111,0.000222222222222222,0.000388888888888889,0.000111111111111111,0.000111111111111111,0.0015,0.000222222222222222,0.000166666666666667,0,0
24,0.000666666666666667,0.00294444444444444,0.00194444444444444,0.000166666666666667,0,0.374333333333333,0.000777777777777778,0.303833333333333,0.196111111111111,0.0838333333333333,0.000555555555555556,0.0154444444444444,0.00255555555555556,0.00688888888888889,0.00411111111111111,0.000166666666666667,0.00344444444444444,5.55555555555556e-05,5.55555555555556e-05,0,0.000722222222222222,0.000277777777777778,0.000666666666666667,0,0
25,0,0.00116666666666667,0.00161111111111111,0.000555555555555556,0,0.351,0.00383333333333333,0.400166666666667,0.1285,0.0811666666666667,0.000777777777777778,0.00722222222222222,0.00716666666666667,0.00377777777777778,0.00288888888888889,0.000888888888888889,0.00327777777777778,0.00105555555555556,0.000833333333333333,0,0.00183333333333333,0,0,0,0
26,0.000888888888888889,0.00161111111111111,0.00144444444444444,0.000277777777777778,0,0.00822222222222222,0.00338888888888889,0.572611111111111,0.313388888888889,0.0785555555555556,0.000388888888888889,0.00144444444444444,0.00477777777777778,0.00211111111111111,0.00866666666666667,5.55555555555556e-05,0.000111111111111111,5.55555555555556e-05,0,0,0,0,0.000722222222222222,0,0
27,0.00411111111111111,0.0228333333333333,0.00183333333333333,0.000333333333333333,0,0.354833333333333,0.00427777777777778,0.352722222222222,0.172555555555556,0.0292222222222222,0.00144444444444444,0.0136111111111111,0.00988888888888889,0.0223333333333333,0.00338888888888889,0.000222222222222222,0.00105555555555556,5.55555555555556e-05,0.000833333333333333,0.000222222222222222,0.00111111111111111,0.000277777777777778,0.00105555555555556,0,0
28,5.55555555555556e-05,0.000777777777777778,0.00344444444444444,0.000166666666666667,0,0.120833333333333,0.000166666666666667,0.463333333333333,0.315777777777778,0.0635555555555556,0.00366666666666667,0.00972222222222222,0.00894444444444444,0.00377777777777778,0.00405555555555556,5.55555555555556e-05,0.000388888888888889,0.000111111111111111,0.000944444444444444,0,0.000111111111111111,0,0,0,0
29,0.000166666666666667,0.00333333333333333,0.00127777777777778,0,0,0.318388888888889,0.000222222222222222,0.199111111111111,0.188222222222222,0.237277777777778,0.00338888888888889,0.0184444444444444,0.00211111111111111,0.0162222222222222,0.00227777777777778,0.000666666666666667,0.000833333333333333,0.000277777777777778,0.00427777777777778,0,0.00144444444444444,0.000222222222222222,0.00138888888888889,0,0
30,0.000944444444444444,0.00177777777777778,0.00144444444444444,0.000555555555555556,0,0.251277777777778,0.00155555555555556,0.282944444444444,0.309555555555556,0.092,0.000333333333333333,0.00738888888888889,0.00144444444444444,0.042,0.00455555555555556,0,0.000111111111111111,0.000111111111111111,0.000944444444444444,0,0.000388888888888889,0,0.000111111111111111,0,0
31,5e-04,0.00122222222222222,0.00138888888888889,0.000444444444444444,0,0.241111111111111,0.00116666666666667,0.334166666666667,0.258444444444444,0.1115,0.00338888888888889,0.00827777777777778,0.00294444444444444,0.0298888888888889,0.00372222222222222,0.000611111111111111,0.000166666666666667,0.000111111111111111,0.000444444444444444,0,0.000333333333333333,0,5.55555555555556e-05,0,0
32,0.000166666666666667,0.000444444444444444,0.00133333333333333,0,0,0.291222222222222,0,0.379611111111111,0.176,0.116833333333333,0.00583333333333333,0.0101111111111111,0.00577777777777778,0.00766666666666667,0.00244444444444444,0.00166666666666667,0.000166666666666667,0,0.000333333333333333,0,0.000166666666666667,5.55555555555556e-05,0,0,0
33,0.000277777777777778,0.00133333333333333,0.000555555555555556,0.000166666666666667,0,0.273055555555556,0.000111111111111111,0.383111111111111,0.227944444444444,0.0795,0.00161111111111111,0.0107777777777778,0.00494444444444444,0.008,0.00438888888888889,0.00144444444444444,5.55555555555556e-05,0.000333333333333333,0.000111111111111111,0,5e-04,0.000111111111111111,0.00138888888888889,0,0
34,0.000166666666666667,0.000888888888888889,0.00205555555555556,5.55555555555556e-05,0,0.382055555555556,0.000222222222222222,0.344444444444444,0.195555555555556,0.0369444444444444,0.00255555555555556,0.0181666666666667,0.003,0.00516666666666667,0.00416666666666667,5e-04,0.00138888888888889,5.55555555555556e-05,0.000222222222222222,0,0.00177777777777778,0,0.000277777777777778,0,0
35,0.00161111111111111,0.0105555555555556,0.00177777777777778,0.000222222222222222,0,0.389166666666667,0.00111111111111111,0.353444444444444,0.177111111111111,0.0306666666666667,0.00322222222222222,0.0151666666666667,0.00188888888888889,0.00355555555555556,0.00472222222222222,0.000555555555555556,0.0015,0.000388888888888889,0.000111111111111111,5.55555555555556e-05,0.00233333333333333,0,5.55555555555556e-05,0,0
36,0.00388888888888889,0.0271111111111111,0.000944444444444444,0.000111111111111111,0,0.386111111111111,0.00155555555555556,0.366444444444444,0.158666666666667,0.0253888888888889,0.00377777777777778,0.0109444444444444,0.00161111111111111,0.00433333333333333,0.00411111111111111,0.000222222222222222,0.000166666666666667,0.00122222222222222,0.000277777777777778,5.55555555555556e-05,0.002,0,5.55555555555556e-05,0,0
