"Time","Gammaproteobacteria","Alphaproteobacteria","Bacteroidia","Clostridia_258483","Bacilli","Negativicutes","Coriobacteriia","Actinomycetia","Desulfovibrionia","Bacteria_Kingdom","Campylobacteria","Fusobacteriia"
315,0.0251666666666667,0,0.506,0.370722222222222,0.0458888888888889,0.0377777777777778,0.0135555555555556,0.000555555555555556,5.55555555555556e-05,0.000277777777777778,0,0
316,0.00172222222222222,0,0.1865,0.590388888888889,0.181166666666667,0.0208333333333333,0.0147777777777778,0.002,0.00161111111111111,0.001,0,0
317,0.00166666666666667,0,0.511222222222222,0.362166666666667,0.0922777777777778,0.0208888888888889,0.005,0.00144444444444444,0.00355555555555556,0.00177777777777778,0,0
318,0.0223888888888889,0,0.458,0.394277777777778,0.110166666666667,0.0120555555555556,0.000944444444444444,0.000833333333333333,0,0.00127777777777778,0,5.55555555555556e-05
319,0.0211111111111111,0,0.389333333333333,0.452388888888889,0.122444444444444,0.0111666666666667,0.000833333333333333,0.000722222222222222,5.55555555555556e-05,0.00188888888888889,0,5.55555555555556e-05
320,0.016,0,0.276722222222222,0.539444444444445,0.153166666666667,0.0105,0.001,0.00116666666666667,0,0.002,0,0
321,0.00772222222222222,0,0.1245,0.659055555555556,0.188444444444444,0.0139444444444444,0.00111111111111111,0.00188888888888889,0,0.00333333333333333,0,0
322,0.00294444444444444,0,0.0381111111111111,0.730666666666667,0.204611111111111,0.0150555555555556,0.00127777777777778,0.00283333333333333,0,0.0045,0,0
323,0.011,0,0.136833333333333,0.704722222222222,0.106,0.0273333333333333,0.002,0.00411111111111111,0.000166666666666667,0.00783333333333333,0,0
324,0.0123888888888889,0,0.281555555555556,0.537722222222222,0.153,0.00611111111111111,0.00111111111111111,0.00533333333333333,5.55555555555556e-05,0.00272222222222222,0,0
325,0.0141111111111111,0,0.424222222222222,0.494722222222222,0.019,0.045,5e-04,0.000388888888888889,0.000388888888888889,0.00166666666666667,0,0
326,0.00816666666666667,0,0.357777777777778,0.529722222222222,0.0730555555555556,0.026,0.00244444444444444,0.000777777777777778,0.000777777777777778,0.00127777777777778,0,0
327,0.00277777777777778,0,0.454722222222222,0.464333333333333,0.0560555555555556,0.0148333333333333,0.004,0.00105555555555556,0.00166666666666667,0.000555555555555556,0,0
328,0.00244444444444444,0,0.115,0.7615,0.107111111111111,0.00561111111111111,0.00272222222222222,0.00511111111111111,0,5e-04,0,0
329,0.00427777777777778,0,0.300888888888889,0.5635,0.110666666666667,0.0145,0.0045,0.00133333333333333,0.000222222222222222,0.000111111111111111,0,0
330,0.00244444444444444,0.000277777777777778,0.254277777777778,0.663333333333333,0.0548888888888889,0.0127222222222222,0.0085,0.00244444444444444,0.001,0.000111111111111111,0,0
331,0.00827777777777778,0.00266666666666667,0.138388888888889,0.557277777777778,0.261333333333333,0.00622222222222222,0.0106111111111111,0.00322222222222222,0.0102222222222222,0.00177777777777778,0,0
332,0.00977777777777778,0.00105555555555556,0.138222222222222,0.592,0.235277777777778,0.00761111111111111,0.00538888888888889,0.00266666666666667,0.00438888888888889,0.00355555555555556,5.55555555555556e-05,0
333,0.00827777777777778,0,0.172777777777778,0.609222222222222,0.187111111111111,0.0120555555555556,0.00155555555555556,0.00283333333333333,0.00127777777777778,0.00483333333333333,5.55555555555556e-05,0
334,0.0025,0,0.372777777777778,0.519222222222222,0.0775,0.0135555555555556,0.00805555555555556,0.004,0.00127777777777778,0.00111111111111111,0,0
335,0.00116666666666667,0,0.125777777777778,0.692833333333333,0.158111111111111,0.0113333333333333,0.00788888888888889,0.00211111111111111,0.000555555555555556,0.000222222222222222,0,0
336,0.00277777777777778,0,0.282055555555556,0.530055555555556,0.147833333333333,0.0278888888888889,0.00722222222222222,0.00127777777777778,0.000388888888888889,5e-04,0,0
337,0.0122777777777778,0,0.00666666666666667,0.714833333333333,0.247777777777778,0.0110555555555556,0.00411111111111111,0.00266666666666667,0,0.000611111111111111,0,0
338,0.000666666666666667,0,0.125888888888889,0.723944444444444,0.135333333333333,0.00594444444444444,0.00622222222222222,0.00161111111111111,0.000333333333333333,5.55555555555556e-05,0,0
339,0.00544444444444444,0,0.111333333333333,0.659888888888889,0.198722222222222,0.0165555555555556,0.00433333333333333,0.00138888888888889,0.00188888888888889,0.000444444444444444,0,0
340,0.0122777777777778,0,0.382777777777778,0.514333333333333,0.0738333333333333,0.0124444444444444,0.00194444444444444,0.000277777777777778,0.00161111111111111,0.000222222222222222,0,5.55555555555556e-05
341,0.00355555555555556,0,0.208166666666667,0.635722222222222,0.142166666666667,0.00666666666666667,0.00244444444444444,0.00105555555555556,0.000166666666666667,5.55555555555556e-05,0,0
342,0.0025,0,0.108666666666667,0.742333333333333,0.105777777777778,0.0143333333333333,0.025,0.00111111111111111,0.000277777777777778,0,0,0
343,0.0065,0.000333333333333333,0.244555555555556,0.626888888888889,0.0946666666666667,0.0192777777777778,0.00488888888888889,0.00105555555555556,0.00138888888888889,0.000444444444444444,0,0
344,0.00772222222222222,0,0.282777777777778,0.548444444444444,0.113333333333333,0.0396111111111111,0.00588888888888889,0.00155555555555556,0.000666666666666667,0,0,0
345,0.0136111111111111,0.000111111111111111,0.355444444444444,0.520722222222222,0.0816111111111111,0.0148333333333333,0.0110555555555556,0.000888888888888889,0.00116666666666667,5e-04,0,0
346,0.00955555555555556,0,0.488055555555556,0.372777777777778,0.0812777777777778,0.0368333333333333,0.00716666666666667,0.000333333333333333,0.00366666666666667,0.000277777777777778,0,5.55555555555556e-05
347,0.0151111111111111,0,0.291611111111111,0.562388888888889,0.103555555555556,0.0160555555555556,0.00922222222222222,0.000111111111111111,0.00183333333333333,0.000111111111111111,0,0
348,0.018,0.000833333333333333,0.153722222222222,0.640888888888889,0.143944444444444,0.0173333333333333,0.0217777777777778,0.0015,0.000666666666666667,0.00111111111111111,0,0
349,0.0015,0,0.0828333333333333,0.739277777777778,0.128388888888889,0.0333333333333333,0.0114444444444444,0.00244444444444444,0.000111111111111111,0.000666666666666667,0,0
350,0.00238888888888889,0,0.0992222222222222,0.651666666666667,0.224611111111111,0.0103888888888889,0.00988888888888889,0.00155555555555556,0.000277777777777778,0,0,0
351,0.00555555555555556,0.000944444444444444,0.0385,0.779666666666667,0.155277777777778,0.00216666666666667,0.0145555555555556,0.00316666666666667,0,0.000111111111111111,0,0
352,0.00261111111111111,0,0.135388888888889,0.679166666666667,0.143055555555556,0.0287222222222222,0.00822222222222222,0.0025,0.000333333333333333,0,0,0
353,0.00294444444444444,0,0.458722222222222,0.409444444444444,0.0999444444444444,0.0197777777777778,0.00555555555555556,0.000388888888888889,0.00283333333333333,0.000388888888888889,0,0
354,0.0035,0.000777777777777778,0.296388888888889,0.583611111111111,0.0961666666666667,0.0123888888888889,0.00527777777777778,0.001,0.000555555555555556,0.000222222222222222,0,0
355,0.00305555555555556,0,0.456222222222222,0.477833333333333,0.0314444444444444,0.0135555555555556,0.0133333333333333,0.000222222222222222,0.00411111111111111,0.000222222222222222,0,0
356,0.001,5.55555555555556e-05,0.112,0.749222222222222,0.0965,0.0146666666666667,0.0234444444444444,0.001,5.55555555555556e-05,0.00205555555555556,0,0
357,0.00288888888888889,0,0.1585,0.652722222222222,0.153388888888889,0.0173333333333333,0.00683333333333333,0.00194444444444444,0.00427777777777778,0.00211111111111111,0,0
358,0.000666666666666667,0,0.282777777777778,0.6175,0.0876666666666667,0.00516666666666667,0.00222222222222222,0.00338888888888889,0,0.000611111111111111,0,0
359,0.00272222222222222,0,0.397555555555556,0.495222222222222,0.078,0.0169444444444444,0.004,0.00444444444444444,0.000388888888888889,0.000722222222222222,0,0
360,0.00622222222222222,0,0.0381666666666667,0.731111111111111,0.207,0.00361111111111111,0.00194444444444444,0.0112777777777778,0.000111111111111111,0.000555555555555556,0,0
361,0.0205555555555556,0,0.0417777777777778,0.603388888888889,0.293166666666667,0.00522222222222222,0.00783333333333333,0.0106111111111111,0.00233333333333333,0.0151111111111111,0,0
362,0.0172222222222222,0,0.0567222222222222,0.629388888888889,0.2585,0.00466666666666667,0.00766666666666667,0.0115,0.0025,0.0117777777777778,0,0
363,0.0133888888888889,0,0.0674444444444444,0.672722222222222,0.209388888888889,0.00438888888888889,0.00872222222222222,0.0131666666666667,0.00188888888888889,0.00888888888888889,0,0
364,0.00144444444444444,0,0.0878888888888889,0.738111111111111,0.141555555555556,0.00288888888888889,0.00933333333333333,0.0130555555555556,0.00116666666666667,0.00455555555555556,0,0
