"x_1","x_2","x_3","x_4"
0.04575205683143,0.0451398281778323,0.0467263075590181,0.0948192289535062
0.0479382605207401,0.0387886054908065,0.0452014920603926,0.0686208478361771
0.0580062634139153,0.028407996839188,0.0496573644317172,0.0318027934729226
0.0522409566620848,0.0296343144401073,0.0566073546105892,0.0377416804203586
0.0547413261892442,0.026035629036584,0.0494122700485213,0.0210181605700823
0.0653977364694922,0.0278466259784681,0.0663538980829733,0.0186871800800155
0.0623743686387251,0.0211166648928367,0.0785132710674859,0.0120740447596426
0.0575163658739604,0.0261320173807292,0.0907789245338689,0.0152427459081612
0.0647115943253094,0.0179354604473183,0.0966135934153585,0.00739741347139159
0.0707631589832674,0.0239026869099987,0.104709053442756,0.0106693646192871
0.0845066443457784,0.0124753129016376,0.10445444672534,0.00560641455885455
0.0861325504991715,0.0107412517268763,0.123613325009087,0.00208187402098029
0.0928325454400308,0.0328003049220954,0.139739140118589,0.0141363521338731
0.0984085980407006,0.0142963167882985,0.161118662363432,0.0130685238414461
0.102599045708396,0.0178971623062351,0.17408378713299,0.0204010735611128
0.122274124627746,0.0198704756628989,0.185562201817902,0.016469335370921
0.124138507320469,0.0148330496637869,0.216376418509996,0.029675237559698
0.120342973834486,0.0207215742880192,0.224804653718008,0.0483548424296444
0.142243334201564,0.0212400222767435,0.225298729896815,0.0627126747232469
0.144720089726948,0.0200150142390878,0.219576859240072,0.0983488853448147
0.149559820593116,0.023634119809632,0.178874937310441,0.154021946679129
0.160694508485012,0.0259625629232849,0.150890765819319,0.191698008539784
0.162143250232576,0.040300686453817,0.110097859693668,0.198879422926933
0.167210211431694,0.0302492760961149,0.0914767669429992,0.184020329512207
0.168904406156576,0.0335664111119703,0.0728537529926947,0.13969406870573
0.161966977466294,0.0450463618419756,0.0683482144041433,0.109868861735421
0.169971051877267,0.0527337207122049,0.0684528957915175,0.0793957915392979
0.159068253257063,0.0598368526429739,0.0614872896545414,0.0597680458009656
0.142746840782929,0.061489664175902,0.0684417044059119,0.0460423929033831
0.143233247340455,0.0637037714807983,0.0610615505257968,0.0403012327511558
0.126929522046548,0.0792152124680518,0.068527717085089,0.0266754107234609
0.111331902522309,0.0733763118347556,0.0862066600745491,0.02436278279745
0.106148512271245,0.0713024578126888,0.0882474556609614,0.0210969017973743
0.096209169320404,0.0733744924716673,0.0850948143847365,0.0194149702538186
0.0875406856466128,0.0711946538570388,0.0987599269411212,0.0105644815840087
0.0799741000109115,0.0743911794867508,0.116001696616874,0.0209771238080245
0.0737931596084873,0.0652967082421035,0.133893419974388,0.011129939962178
0.0664633033612359,0.0643370523242982,0.142595460993729,0.0135935460270365
0.0620991273039407,0.0536597440994758,0.16044057546723,0.0234209859467194
0.0595495901906976,0.0528868270693965,0.176424556490953,0.0269243056208933
0.0566482567905574,0.0460390613044331,0.193342850507951,0.0218854691132252
0.058500457538523,0.0442505220454093,0.195873999639487,0.0344228068571708
0.0533019781150581,0.0357281788516472,0.200381045850202,0.0504377034596182
0.0711737815236692,0.0304119865823692,0.187849910998671,0.0854871655196577
0.0676356421055042,0.0440515865970673,0.181680704726498,0.119549298417488
0.0577817877263651,0.0345014079633866,0.153521311529811,0.151715073758252
0.0636961864416312,0.0229945576432714,0.124097575972845,0.167907322510202
0.0661864168155764,0.0242537022936659,0.104709020408123,0.156846772141679
0.0757126710845245,0.0197303502046932,0.0940592138610311,0.135192828785732
0.0751633093981836,0.0352745018989735,0.0686519251999244,0.120335149228057
0.0810776248571411,0.0297266351891417,0.0709091276014626,0.0950272390733425
0.0843488863536952,0.0209743493029606,0.0715531674192788,0.0635899716100244
0.0893876242340042,0.0243967253508284,0.0670131210091406,0.0548662776035764
0.101955844233613,0.0192332260735992,0.0756626006579074,0.0389706374401674
0.0998528908120517,0.0187947492680136,0.0802116503328723,0.0243747059585253
0.114731212598568,0.0173600075603945,0.0835809257741899,0.0292167699315978
0.105788384486077,0.0187282929146215,0.0783042450091402,0.0236906412185862
0.122945417575207,0.0306475700172531,0.111584046640329,0.0206805832242193
0.127097259787976,0.0231364840409774,0.106920570820881,0.0205109208008902
0.133801009007502,0.0253730065788608,0.121455469429868,0.0231408293934557
0.1404344746781,0.0277606430819389,0.130705933038021,0.0200736660873633
0.141158920801198,0.0349042609828108,0.146237098578166,0.0174287162013483
0.146177268721237,0.0288281368962721,0.157202556244645,0.0197673938898657
0.145669460192861,0.0295954540980848,0.163602723042099,0.027753874891075
0.146793193059602,0.0465544397058145,0.176521809758415,0.0378883548330948
0.153310864916406,0.0399952553987932,0.176698027896672,0.0432551186607045
0.151808160667392,0.0428956567116759,0.187218883829056,0.0650043832301111
0.145762665773569,0.0447347074110695,0.174881497468133,0.0934653937935545
0.144383440386877,0.0487449030579879,0.175784044815377,0.112703333776367
0.142981898681774,0.0561198487633275,0.136484790430881,0.129422621095332
0.12237054101603,0.0652031633909205,0.122303703498624,0.139631736515493
0.10499839972553,0.0698787089926551,0.111330906908089,0.141590375932381
0.113374216816591,0.06905773315067,0.0967967759296724,0.124440540468131
0.0970570592710012,0.0638503192855413,0.0828198301165304,0.109570807451906
0.0901395692412149,0.0651516935892834,0.0760644202654825,0.0858711244204644
0.0925567793821384,0.0596928976677861,0.0800182748750731,0.0712389318217416
0.0807905883478134,0.0573496067740575,0.0798028150235025,0.0533384343901675
0.0718321348327649,0.0626210382538004,0.0733806672021885,0.0489727869811269
0.0754590603933163,0.0500972236583054,0.0865335726322611,0.0357311313397377
0.0713099629686327,0.0617935387621908,0.0927006132663672,0.0255452411817107
0.0702529764053141,0.0483925496671063,0.0992179356192711,0.0293600095086113
0.0710726257561382,0.0468216114795015,0.100740844205308,0.0359212447235081
0.0668579256675731,0.0391059575334162,0.117009587016279,0.0288899794080185
0.0720896091594866,0.0371673400831488,0.130902529099569,0.0305621184804832
0.0684700531006264,0.0309153002458974,0.136188625426914,0.0275975346732741
0.0724486514282859,0.0342841031762501,0.138265620293229,0.0252495195268578
0.077974115855011,0.0352370985624527,0.151367961085062,0.0315692975485621
0.0768239352468686,0.0329540707563267,0.163608076982591,0.0378669994065615
0.0756122110696352,0.0258602190899087,0.164553896821513,0.0465990692863697
0.0859942034552086,0.0245013411413324,0.159108163217624,0.0657766411852909
0.0886180861681494,0.024846965235135,0.171348923450151,0.0729461845308108
0.0901596321424459,0.033985237740484,0.1542657712766,0.101396513300611
0.0927142350546661,0.0201969534293611,0.142506599664648,0.117136438789824
0.0927810760032525,0.0245985793106699,0.137763487559712,0.115912772999251
0.107372067771212,0.0348510221843959,0.111897595331666,0.125344411441589
0.102401850799496,0.0249210199519775,0.108069463575629,0.126704481312387
0.121282529525477,0.0189642526276675,0.0888744342915238,0.0993502653342578
0.122964029610107,0.0230406101970406,0.0879147440957044,0.0922564576418544
0.118974116495434,0.0296712774232299,0.0865780783403772,0.0705393362955648
0.11963223272406,0.0265403625415175,0.0806437204826037,0.068108928866539
0.125428472673574,0.0270936967434128,0.0847407299663448,0.0540030883494379
0.133914597681575,0.0299899496494088,0.0907784668051693,0.0532888651526355
0.134301427233579,0.0342930834795997,0.0986330419243264,0.0318854996122612
0.135783227850911,0.0442771963142803,0.092548429261455,0.0347074283156361
0.133678091900942,0.0385661670973574,0.105576042745505,0.0295341008167249
0.137944787657713,0.0473576216642385,0.118464407935299,0.0296648360491914
0.132748568756463,0.0481810738372708,0.119977695101194,0.0272052894411886
0.125634305307351,0.0475399065794647,0.132160839557566,0.02714533804691
0.12828382893986,0.0433857887843376,0.14182853165368,0.0365773240668158
0.130090888500366,0.0510922839853851,0.148521141431129,0.0322848068871411
0.117278462944556,0.0534535519153831,0.157035955067463,0.0512067586782952
0.117480653178896,0.0577805218389316,0.157642827950764,0.0463031207824115
0.100539304817628,0.0650466411667264,0.157622665987158,0.0637080912737575
0.102687340500587,0.0703436683768225,0.144086899706945,0.0788816994086931
0.10024611142153,0.066302414924575,0.150435695589585,0.0927153037773339
0.094330784752864,0.0570013501154531,0.143358686792838,0.0998979269761193
0.089113256974623,0.0474945126284736,0.132459681177305,0.10885808476338
0.0817731299596386,0.0525559433428219,0.115674271324197,0.114272366842128
0.077766228237222,0.0528891814081697,0.117543736264982,0.0974838158941417
0.0745697722917966,0.0544340078619167,0.102553918538556,0.0921564460909642
0.0785686228815743,0.0527002462550446,0.0966797776383761,0.0870439910875717
0.0721164612018006,0.0489767324379094,0.0996278345468383,0.0723821543951844
0.0738244616048974,0.0362965897802651,0.0889045515986014,0.0714956818086334
0.0749367238852694,0.0453366403143561,0.0911991638336744,0.0594668436357782
0.0858610201114715,0.0368041455919915,0.107861008602256,0.0495020295954467
0.0742615130654031,0.0380178531882378,0.0996062717320004,0.0361988509035004
0.0800052722505945,0.0357993073714248,0.112462135121573,0.039908825123975
0.0809266792984612,0.0360372638553793,0.102734780577014,0.0355613456512045
0.0778120437001715,0.0326838837734116,0.115308597459085,0.0352349436576892
0.0846989947824109,0.0230855713504127,0.124965383756449,0.0296505913949197
0.0950341804252122,0.0341687170424666,0.131581800355639,0.0391110763302833
