"x_1","x_2","x_3","x_4"
0.0853808144531774,0.0280120803283327,0.0399942189669578,0.147300095924973
0.1285799841475,0.0706013356354756,0.0603838924315941,0.120361552168816
0.136905131324627,0.0639528866551145,0.126070917702415,0.0962685488877612
0.144937892742535,0.112661202719391,0.0566188336694217,0.092515055812338
0.0251143706382321,0.106783569446269,0.0926336616626045,0.0482126746353889
0.125484127310233,0.0484444698045467,0.0804432599165629,0.0346932206983278
0.0476564691161968,0.0600375364253926,0.0624777690945223,-0.0122822544297657
0.0229917640406121,0.0812840910873849,0.0723293616003366,0.0721136578614041
0.124577246417605,-0.0141226365291502,0.107418283602229,0.0345253634252503
0.116074554406414,0.0364333090177337,0.106727456790052,0.0253750753430968
0.0594428930423063,0.0687438327064547,0.155402735014288,-0.0034447559561457
0.0990928540760689,0.0218693098819093,0.106636129247368,0.0149744531540569
0.03445469675997,0.0376425554780376,0.0870813567337053,-0.0187354626973
0.0635312227476384,0.0366600794900753,0.140543567474193,-0.0161686380363016
0.0670408122582726,0.00625260154546128,0.172156944774868,-0.0484657654498249
0.0612603186091041,-0.00663700690930528,0.244824866662601,0.0718484527300509
0.104011977252589,0.0233378596355947,0.143330238360673,0.044271803226433
0.138734970417129,0.015886788612899,0.154734982101774,0.00427151316310289
0.062019322851797,0.0618082536220606,0.205196123308618,0.108807268915478
0.0823442287941096,0.0885532473266462,0.218179114410189,0.103916669377403
0.152887941311525,0.0260280392165863,0.132065885070524,0.126759973623434
0.0783588975580473,0.0418303512323517,0.171957219216266,0.103784853680982
-0.00824092044083477,0.0226772247263417,0.107637683952996,0.104991004531169
0.12112815698648,0.0493936068312465,0.0772811891700037,0.118224835371827
0.0699444282907809,0.0341657128697734,0.128775241950693,0.130740974300167
0.0704043283202374,0.0352272762211828,0.0994377595736605,0.13413292700961
0.172133649022575,0.070881062478051,0.105260691236763,0.151610702433091
0.218072538571546,-0.0122528684471126,0.0637257185671816,0.054087529358171
0.0831730355694518,0.0863329374248862,0.158286095841796,0.0219327818494657
0.170221512758741,0.0438675750483549,0.114525991652798,0.0567883113742223
0.128864265601007,0.0389424162485389,0.0759465775437295,0.165913455606135
0.141207184994709,0.0114309261986805,0.123389519321075,0.0220357194515976
0.186410408906156,0.02972954879525,0.0522205866228335,0.0807911664576533
0.14698316547491,0.0539563848352696,0.101814808863593,0.0224447983139491
0.104115312127327,-0.0405949461124559,0.170816691689793,0.0115094308840178
0.117856736114034,0.0209664253054942,0.115118168436908,0.00193649826631634
0.161419425202247,0.0715477705492277,0.167443994829023,0.0228647708408809
0.0367470682669028,0.0392710273447196,0.130490508795761,0.0993550910287509
0.169305680729001,0.0216767687537772,0.0552609103422215,0.0497965792800633
0.0574691938043083,0.0304751229356759,0.118561164847462,0.0632797689491252
0.115318074080506,0.0669747109716857,0.16716579881705,0.0857835854062707
0.101014359255396,-0.00684764761550806,0.217553156992479,0.146072356032221
0.154687929769184,0.0937274431309553,0.133566559467056,0.107241506657742
0.105203048004078,-0.0281928773477818,0.161939561137285,0.0326971729637934
0.0969025833382389,0.0375335240444755,0.102614491731856,0.0600662068768054
0.116510308358222,0.0247898504473224,0.089124437319612,0.0448823702430648
0.0518960777535482,0.00455583428124382,0.0873579973440908,-0.00447582471267141
0.0741787957247348,0.00932685168828506,0.163408704409449,0.156395502591228
0.126793792797132,0.0602120369858036,0.138734200036848,0.0763161896773283
0.105319334735268,0.043096645163988,0.11979480463879,0.101240806624229
0.0258339660026235,0.0335210799927127,0.137885002786955,0.121870778412626
0.101795503519836,-0.0495575894940117,0.0755198828358575,0.0441723540555596
0.0211135998621118,-0.0118844033736421,0.123833934429023,0.0507018683725152
0.0527092779365237,0.0337846471756195,0.104258917316869,0.0631514430143511
0.125958077928161,0.00202243356690916,0.0575865888033833,0.0527728063638888
-0.0112134676286639,0.00355579427311577,0.0710518041232621,0.00880571401381964
0.00937630741540947,0.0758780585504349,0.111929431078352,0.0663760493924531
0.134676233783879,0.0395840427999746,0.124486383929161,0.0575720973549908
0.0524638238509227,-0.0103308380272098,0.110218927491825,0.0240204156933385
0.137559706876252,0.0117383966185108,0.0902219578781488,-0.0122774503232265
0.0841275817075223,0.0183560459405869,0.0532831725897436,0.0643700232304069
0.111268782789371,0.00201085910553557,0.160119664575045,0.100089452436212
0.130200364023004,-0.00966196692411395,0.136257433240307,0.103888589384702
0.0752927213177596,0.0267160005889583,0.17309397102213,0.091096421960276
0.0929298466224236,0.058538914517045,0.0898154326654333,0.0460947068715383
0.0923113291034383,0.0382887027219534,0.0990887374223537,0.0544806345616575
0.225307472690163,0.0217589226025727,0.139423474735821,0.0623781393861032
0.121312322367514,0.0460603927956829,0.0797265887277172,0.0776932001041225
0.138530389618082,0.0633240828886002,0.0480933490185338,0.127321243522101
0.10897792885692,0.027204986585166,0.149973411304781,0.109692179640965
0.115448478396657,0.0525503622228898,0.146936510222761,0.0216089602750379
0.182191787580338,-0.0097899199600135,0.063630362600007,0.0148919468362226
0.114715459957833,0.0279606038210819,0.0897490966071718,0.0802509085790314
0.129532248825351,0.0232097484592379,0.052918405770642,0.0786225675842644
0.143437553016919,0.0500316260527846,0.110268294216522,-0.0277432522328096
0.109887661333122,0.0587204322350316,0.0972490806330345,0.0247976861065834
0.203516337606153,0.0416619838152284,0.0657759014922885,0.0526549850895429
0.065292610120155,0.0180022290454185,0.0728102547865442,0.105378001417583
0.199561254727449,0.0132787924558052,0.0654490466261843,-0.0370199476666709
0.101277797313089,0.0631124646133605,0.130288730365974,-0.00894817540222315
