"Time","x_1","x_2","x_3","x_4"
167,0.142556691368355,0.0500868735820937,0.166171854773167,0.0833823454980182
168,0.143750525135482,0.0630666608877819,0.173560760257038,0.145085178973203
169,0.127229237838747,0.0563126519442466,0.133755134838421,0.132414351754428
170,0.125738370681195,0.0561943132829597,0.116628500177689,0.136573969238956
171,0.0969271681148812,0.0606459425467415,0.108002745781033,0.139015785706933
172,0.097146526980303,0.0469936231390748,0.091018649577028,0.106006074454511
173,0.0873255083278719,0.0539724531668764,0.087231407095785,0.108290454878219
174,0.0850433753562793,0.0504325974387758,0.104098943796977,0.0842140031238559
175,0.0804958772543482,0.0737591027059399,0.0680498596389372,0.073872807564591
176,0.0860375048085322,0.0549623966682995,0.0768196556902391,0.0463070125925296
177,0.087756853419264,0.0660923842868176,0.0771644788910715,0.0357160952149958
178,0.0672787077036952,0.0703400925682427,0.101484771564916,0.031328652417922
179,0.0620360299570478,0.050099320843629,0.0840546124590021,0.0249681729742616
180,0.0598072668859196,0.051682936700459,0.0975234345966047,0.0417105443470265
181,0.0650003364868698,0.0282382421523946,0.113887265561549,0.0419834442529319
182,0.0663209351450095,0.034611898281916,0.104043015265281,0.0233164881797625
183,0.0737039017552751,0.0406014320257936,0.140561436572193,0.0211464859249051
184,0.0663592374880362,0.0404912499407851,0.140665067565758,0.0225128677535917
185,0.0500048489201072,0.027604748945125,0.133201496549797,0.028984670196969
186,0.0715755780337629,0.0599907765300984,0.158091966524099,0.033549544161124
187,0.0865198958992151,0.0267486476445959,0.159744487452492,0.0421335838182768
188,0.0891578816823946,0.0304103370914828,0.170921412698048,0.0414757787748176
189,0.0723605331818408,0.0349423696671376,0.168996642922543,0.0537868408774391
190,0.0681728014519631,0.0270977724791093,0.177632829717794,0.0909037786800987
191,0.111998252263558,0.0200692605209811,0.14490215547769,0.0915784090290142
192,0.0898963569543147,0.0363365281723229,0.14014823404653,0.115846133310949
193,0.0949460938823932,0.0416492905146429,0.127752077737136,0.121336179456562
194,0.104774547415544,0.0250422733655029,0.10581033273118,0.11256845753058
195,0.0892627541690399,0.0310485678326522,0.0934412554370208,0.120463967144779
196,0.103063673448482,0.0247893311617482,0.094998046279851,0.103867391478895
197,0.0998965524262805,0.0365290095504325,0.088365704782507,0.102029769996939
198,0.11322167215083,0.015682303586107,0.0614524306885553,0.0756249413699317
199,0.125952831555639,0.0516269791398112,0.0968927121619192,0.0592399141935164
200,0.115333410912202,0.0238677660832784,0.0904117286507412,0.0555369138828587
201,0.138530005929466,0.0171210416756702,0.115084748301294,0.0331733717041662
202,0.138428326914065,0.0303314219719729,0.102131544461168,0.0308214127210098
203,0.128478790591694,0.0377517373000012,0.0963315688889607,0.0400666502576572
204,0.140699434161078,0.0552452047348541,0.135298725411143,0.0288375176851134
205,0.145650737906696,0.0510657209511941,0.143004635981727,0.0299915509310483
206,0.147284043636366,0.0464518875794758,0.11048462273818,0.0292009660603991
207,0.131845532203827,0.0342132708171138,0.135714699508756,0.0248094297618397
208,0.129248593602188,0.0423899213520695,0.137254919617036,0.0134968256029094
209,0.124628764105243,0.0520650212508548,0.149052477820011,0.0412110601592917
210,0.134569815318148,0.0814331653156814,0.156045093955794,0.0514029990969824
211,0.125691550490551,0.0389424739329398,0.145637366626961,0.039346991355479
212,0.116972734036645,0.0698561942968525,0.162546944357545,0.0780267227013672
213,0.100091742329803,0.0536059309353279,0.174795118098508,0.0800683012114331
214,0.101381489743476,0.0752244186295303,0.149259500640635,0.10319803003181
215,0.0968579212542374,0.0462750985373638,0.139577996204054,0.0918349555830283
216,0.0781681430609851,0.0577133819528893,0.143768407036339,0.11012838767028
217,0.0676936148479581,0.0435043332461531,0.127434625487593,0.108465906493692
218,0.088433050243906,0.06147830955642,0.0921612735322934,0.112451219798342
219,0.0643973109330169,0.0650467377289604,0.103407366173034,0.0903065489694976
220,0.0779972267809158,0.0673948164766347,0.112583670692859,0.085341002796464
221,0.0793563124862079,0.0535311918667223,0.107419264148687,0.0568194727994299
222,0.0819159227264595,0.0617056240750407,0.09669639874334,0.0568694474100734
223,0.0781114472214087,0.0535526641728058,0.100663065024427,0.0573509131556551
224,0.0693131720223392,0.0377181825558874,0.0839043940801199,0.0420779809094907
225,0.087384921172835,0.0419142120702786,0.10255194146471,0.043301942633069
226,0.0962146770582326,0.0257066093707968,0.0947498036626536,0.0350990642580916
227,0.089348663139897,0.0320444083365168,0.105347133120617,0.0432127263538044
228,0.0631848178575824,0.0447701459427691,0.125617218307095,0.0474315593127878
229,0.0990512970670584,0.0368357882731645,0.111704333121353,0.0273333734021229
230,0.0872508666712327,0.0350598105348527,0.132750790138341,0.0335474205251864
231,0.0961067325309595,0.0193708748057496,0.141202170604025,0.0534342919913608
232,0.100378088013564,0.0231775340515985,0.143659365095797,0.0209994336577746
233,0.0967023477057671,0.0212541173581329,0.166290189824145,0.0454695117317203
234,0.100588564115674,0.032741122569109,0.140904062409127,0.0768380821298959
235,0.115305054241597,0.0189860494315889,0.157712407809796,0.0873560103082717
236,0.116031235114126,0.0348350364802521,0.148332869160345,0.077300464574781
237,0.12256672410971,0.0186006389918678,0.14126842728436,0.0772494401434028
238,0.140095706555914,0.0488328875862836,0.140880042491509,0.095815689058527
239,0.12626253133058,0.0361732617013213,0.117207497140523,0.0924260747124959
240,0.124681882068411,0.0258155087925679,0.105495085826254,0.113964482322453
241,0.103013772997085,0.0367286135900671,0.105956927877945,0.0877985571701995
242,0.153958740858506,0.0325084643311455,0.122346479777742,0.0930445679808882
243,0.123444038521366,0.0416581109454333,0.101189035095961,0.0873627730740924
244,0.152474143865874,0.0424570066666026,0.101591665959771,0.0650499160860643
245,0.132105502131326,0.0320639041837682,0.095712751169627,0.0730709682636639
246,0.142540913123605,0.0365145128931175,0.103141139992652,0.0499762754299046
247,0.12405666814731,0.0496026398225175,0.0910375241004917,0.0578549373182153
248,0.127545702155983,0.0650413170445262,0.115358061208078,0.0578731811415599
249,0.121249115330047,0.0613135312139032,0.113779346965726,0.0336103722423884
250,0.113480265874521,0.0457259654530964,0.104769231651355,0.0523495461268519
