"Time","x1","x2"
0,1.31511991482699,1.06360677624676
0.05,1.54708105093491,0.13307490259798
0.1,0.500781716983862,-0.537273935651739
0.15,1.54276105878764,0.362547927707411
0.2,0.735268433953112,0.252919281379759
0.25,1.11599270026224,-0.368448929231162
0.3,1.0560163383889,-1.07840774874104
0.35,0.725260565785546,0.0304631440117703
0.4,1.05411511587991,0.162781598685379
0.45,0.283442826780748,-0.602230896965064
0.5,0.806498259145217,-0.241202524139936
0.55,1.2605828332477,-0.704228610945267
0.6,-0.269173097144017,-0.285037375135289
0.65,0.0410433892706644,-0.748443178637795
0.7,0.167865038171408,-0.930282321268698
0.75,-0.0854247904672292,-0.775807071278304
0.8,0.875352791588945,-1.0536499876392
0.85,0.121328746545249,-1.29573952987646
0.9,-0.516892357585056,-1.25591299665186
0.95,0.189029426085087,-1.21082456539207
1,0.249173562005004,-1.22472363250146
1.05,0.803111845698068,-0.698843348549905
1.1,-0.254170384469705,-2.29743617885872
1.15,0.79321139903461,-1.89012989558716
1.2,0.317528144623605,-1.66601283422595
1.25,0.195241425460638,-1.31157707221172
1.3,-0.52745847042511,-2.20727774202127
1.35,0.748687496264519,-2.66565238859281
1.4,-0.449204196722109,-3.05051179171334
1.45,-1.42996393698984,-2.90897508419857
1.5,-0.779884778076841,-2.79730012704516
1.55,-1.81268691345669,-3.48555548516712
1.6,-1.17084031630181,-3.31003961425191
1.65,-1.3936953597634,-3.158234432171
1.7,-0.999240348794714,-2.65202157502648
1.75,-0.977759449894699,-2.10745555409309
1.8,-1.96844672236507,-2.10586612384627
1.85,-1.30369228554766,-1.84723305259013
1.9,-1.07450683321938,-0.696474964948881
1.95,-2.23899489251545,-0.943332016648986
2,-2.21641968116695,0.0725682068659255
2.05,-1.59416694058767,-0.497785756507515
2.1,-1.84627256340054,0.035828840568726
2.15,-1.6730319854096,-0.893635015645562
2.2,-1.24811197663947,-0.0623334859507585
2.25,-1.75495429411316,0.0694880293098712
2.3,-1.41691501272142,-0.233415496845085
2.35,-1.62272850215691,-0.322601702896255
2.4,-1.70661387733674,0.707347120404648
2.45,-1.71795386093102,0.719706057808592
2.5,-1.25160320232211,-0.363636937697298
2.55,-2.38362839485965,0.516467771193449
2.6,-2.41948292667683,-0.236743493436147
2.65,-1.5546118169449,-0.193131676093245
2.7,-1.89352391259438,0.606293202136415
2.75,-1.77924317775978,0.0105681252724783
2.8,-1.42769581166859,0.859500980455405
2.85,-1.40333089963231,0.390674966751403
2.9,-1.89253359392912,0.647827391093596
2.95,-1.89827745026234,0.1261344531178
3,-1.68560444170572,-0.179480153719947
3.05,-1.17088196709265,0.861784913320696
3.1,-1.4689495224423,0.531908696239045
3.15,-0.944595407607143,0.302067557630049
3.2,-1.64361247669936,0.465282756033692
3.25,-1.05519216461396,1.10308462099132
3.3,-1.15427207558451,0.100979065231529
3.35,-1.26696914471834,0.085822087413949
3.4,-1.34236026326325,0.161782585507313
3.45,-1.66578187888066,-0.309169741565689
3.5,-1.55588429929709,0.905625749211313
3.55,-1.36154785509288,0.605317985731674
3.6,-1.42599228896233,0.626971510781771
3.65,-0.952277545440244,0.517001796496888
3.7,-1.45120847082916,0.30004331294514
3.75,-1.40354432876016,0.161157366891619
3.8,-1.58139862160464,1.01798959700835
3.85,-1.37829073722738,-0.100204964867256
3.9,-1.312302557116,0.855701251263944
3.95,-2.40240068391518,0.26398866325762
4,-1.89426689682562,0.828549389292025
4.05,-1.21299217148103,0.346831105290322
4.1,-1.27272431040148,0.488350575612579
4.15,-1.70212280944269,1.67105944964928
4.2,-2.05714666848209,1.16090947592957
4.25,-1.19611839618038,-0.200630219011841
4.3,-0.647358079575264,0.98546895237085
4.35,-0.0399838965641002,0.753066998758377
4.4,-0.895315514899002,0.474670815439216
4.45,-0.0755705438052683,1.22041035610848
4.5,-0.722858418800128,1.26299991920803
4.55,-0.644401157098511,1.12792123861562
4.6,-0.472512708321877,2.38630105964046
4.65,-0.997197086362962,0.399224620462188
4.7,-0.50812272397675,2.08460040422075
4.75,0.0592120687549358,1.68376257946985
4.8,-0.67391102283671,2.34258699853301
4.85,-0.353963684158376,1.9984303418725
4.9,-0.649966847230557,2.16492334622809
4.95,0.230583557125558,1.86586781375866
5,0.408686005753305,2.89096380363601
5.05,0.677170170016705,4.51052397704928
5.1,-0.0868856610391492,4.01814413233029
5.15,0.757986197097015,4.55554535081942
5.2,0.421115870292225,4.27088191527884
5.25,1.08321213937099,4.3438420373149
5.3,1.93895374842804,4.02258892074797
5.35,1.18621605090498,3.45751081801397
5.4,1.94609709874673,2.46618279171473
5.45,1.33802489343875,1.97678537871997
5.5,1.57294903074214,0.935852217861903
5.55,2.10670347006179,1.27683812435433
5.6,1.6018520005992,1.34545932290559
5.65,1.12672341033882,1.10461675785569
5.7,2.63402489786931,0.399163750789952
5.75,2.19451457901369,-0.10083117738067
5.8,1.72768207891338,1.68567301894065
5.85,1.02191612377201,0.311138732579506
5.9,2.96531403148357,0.581350732645664
5.95,3.70155884186306,-0.350641347275258
6,2.09999400755219,-0.240029227995426
6.05,2.40933282901899,-0.0262353775373837
6.1,2.58359510213836,0.565202958299186
6.15,1.60630336478249,-0.446353553492907
6.2,1.76671333819259,0.122154791746406
6.25,1.06322085971262,-1.36360793932634
6.3,1.54243113823981,-0.579627564678416
6.35,2.20540627220473,-0.980591307076838
6.4,1.73191721641383,0.2143337463519
6.45,1.75286980165289,-0.431792925534164
6.5,1.78604428306715,-0.551639629515838
6.55,0.892499708054036,0.321386691248743
6.6,2.22482361009706,0.188318340552112
6.65,1.06560430523873,-0.825521252457362
6.7,1.66407061198987,-0.169382747570213
6.75,1.52973450077022,-1.00451875264947
6.8,1.62002532592635,-0.635313418206175
6.85,2.4392439976955,0.403296111141386
6.9,1.39778763520143,0.312261757368323
6.95,1.27642590229894,0.133530803384061
7,0.886885896940203,-0.715018139855096
7.05,1.22216143231451,-1.37932679397968
7.1,1.01975101758428,-1.03601090899177
7.15,1.7841580998658,0.0180073874534126
7.2,1.12550391857215,-0.614279384600226
7.25,1.68529518197006,-1.56170270446186
7.3,1.43573997224153,-0.58264439868227
7.35,0.767224237475564,0.199589472463332
7.4,1.06308156343432,-0.197691310084448
7.45,1.87460207722221,-0.944966611100517
7.5,1.85647095408806,-1.32333748773151
7.55,2.37977359516058,-0.980954688065156
7.6,1.34635119467579,-0.569128141250731
7.65,0.570408048184724,-0.16264621602624
7.7,0.903234934509893,-1.59872197496531
7.75,1.4596571149818,-0.14122636556146
7.8,2.17219106259409,-0.67644609139288
7.85,1.24245693995087,-0.423215544536492
7.9,1.72145677902711,-1.56660792610031
7.95,1.49743890552134,-1.10855315098371
8,0.489630509256929,-1.03846063824036
8.05,0.946333280358088,-0.335978608026525
8.1,1.64042872648781,-0.392580677829191
8.15,1.37917116651215,-0.743857270020939
8.2,1.12343970739811,-0.221004887237252
8.25,1.07723370148609,-1.35066223376088
8.3,0.536385012010486,-0.66604528506661
8.35,0.0615673430954816,-1.28076737514226
8.4,1.30330434807631,-1.69995657969332
8.45,-0.125730599615571,-1.02323847869937
8.5,0.0373583871795551,-0.930571652997198
8.55,0.736414612979459,-1.33828966023792
8.6,-0.302409062184037,-2.21100345701868
8.65,-0.0500442054050824,-2.39470710861918
8.7,-0.479118649131266,-1.69995552502798
8.75,0.296941931017143,-2.46530040025123
8.8,0.0709577101765343,-2.49811080433911
8.85,-0.0938448506427919,-3.35953228730353
8.9,-0.249741108104544,-2.82192670889842
8.95,-0.370639874825296,-4.07262867591807
9,-0.516681760755399,-3.48510462594873
9.05,-2.01124455686974,-4.20897066045032
9.1,-1.28819782230602,-4.87916337819118
9.15,-1.3328290333651,-4.01014375122821
9.2,-1.18320106818997,-2.83558169169188
9.25,-2.27199838442997,-1.95694928211313
9.3,-2.03503509590159,-2.7594682968691
9.35,-2.40413617858896,-2.03467293139346
9.4,-1.39865868376187,-0.119931231651184
9.45,-1.32928924583091,-0.889442285091947
9.5,-1.60190426780774,-0.162774705098312
9.55,-2.62262224768338,-0.484359943066243
9.6,-1.79267919257232,-0.225122660500245
9.65,-1.44440895408485,0.0747891350706741
9.7,-1.93203694469907,0.115278600534226
9.75,-2.29205136518487,0.0713864701252954
9.8,-2.54254786044866,-0.024381749820331
9.85,-2.3207744709739,-1.28134898077092
9.9,-1.61793365224862,1.20126566021247
9.95,-2.1773504885126,1.1810144302759
10,-1.83303454057092,-0.249775876683654
10.05,-1.28401614422646,0.228911919583424
10.1,-1.62641007414557,1.01086000431003
10.15,-1.21685279369814,0.831269020117763
10.2,-2.73317038078671,0.978397838685161
10.25,-2.00552782027799,-0.188421106262494
10.3,-1.81510764863532,1.64305301558437
10.35,-1.5404567274759,-0.205562290585996
10.4,-2.39612964624518,0.744786249919994
10.45,-1.38987592178785,0.445138512134383
10.5,-1.62037970596686,0.179409741117541
10.55,-1.62293622505668,0.19847896439423
10.6,-1.481010105145,-0.100375995361495
10.65,-1.77348182806794,1.21405118029279
10.7,-1.23220217582088,0.455186132871909
10.75,-1.350138884837,0.548100418311118
10.8,-1.72822414820491,0.5317676640754
10.85,-1.11136276253671,0.248268937210989
10.9,-1.46324651797062,-0.121762241952773
10.95,-1.25264171328498,0.582047773203224
11,-1.86108627159129,-0.581101039801609
11.05,-0.750218658686019,-0.232371663437375
11.1,-1.51828864330137,-0.0493664063517814
11.15,-1.06761663489002,-0.0377843871561941
11.2,-1.51618214368245,0.568760934902708
11.25,-1.57981992693561,1.32900668349931
11.3,-1.02091024945159,-0.212208311807772
11.35,-2.17774762243154,0.779201980305645
11.4,-1.11768722439311,1.03040882384849
11.45,-1.13056705927768,0.105669225651214
11.5,-2.64446289052001,0.595550106778013
11.55,-1.08093439731471,1.05720420776981
11.6,-2.3164307708047,0.543281698533058
11.65,-0.868075888139329,0.58881608044162
11.7,-1.38921582030362,0.883974087208097
11.75,-1.47238155056081,0.734292553532011
11.8,-1.08919037762003,0.524374336442705
11.85,-0.358095863875421,0.775070622095842
11.9,-1.31890870904636,1.83291624572223
11.95,-0.676325254337728,1.38117741791054
12,-0.736123042000775,0.546553366018319
12.05,-1.44462172919551,0.448670245069647
12.1,-1.66994901065195,0.967491566623546
12.15,-1.73623032944462,1.89884003551093
12.2,-0.400148991200859,1.48017633973077
12.25,-0.623683682028317,1.09695192145449
12.3,0.39455013817362,2.01950121527038
12.35,-0.161314721227269,1.66170843088359
12.4,0.0673161366819865,1.3399368036223
12.45,0.409469176241394,2.32685581455327
12.5,-0.397841026538018,3.07971504410469
12.55,0.229505130470245,2.78100122641547
12.6,0.543637604151535,2.9264181382141
12.65,0.942355418687954,2.7795195057628
12.7,0.801210075679417,3.661422138963
12.75,0.80538180568061,3.07552631137222
12.8,0.345625233479013,2.94401797649847
12.85,1.33471665283806,3.79331207917162
12.9,1.40886718212497,3.69319198429071
12.95,1.65542178490992,4.62889481555691
13,1.71286516961042,2.43587249532098
13.05,1.54029686738702,2.63869471343657
13.1,1.71749004779125,2.4379969314399
13.15,2.18891067654011,2.07006156628038
13.2,1.99726029198008,1.1105509183588
13.25,1.5430418574259,0.391504766585502
13.3,1.84393127883098,0.452518172824363
13.35,1.34816697759821,1.24326009111672
13.4,1.53371875674718,0.356116428887267
13.45,1.94758375410621,-1.02476574161325
13.5,1.11842902239416,0.622974385471105
13.55,1.16711964247985,0.118095735686324
13.6,2.55383580935185,-0.215779671213243
13.65,1.70337872808439,-0.242848555228196
13.7,1.05345640898973,-0.335208031026609
13.75,1.90932561475022,-0.152349726127795
13.8,2.61184533101961,-0.548555879683624
13.85,2.26727273248844,-0.17104553909332
13.9,2.14108286563682,-0.785996818394082
13.95,2.49601162268219,-0.229501405180072
14,1.50170027440462,0.215630096901592
14.05,2.23521597348237,-0.0906984942440798
