"Time","x1","x2"
0,0.993333931544816,0.327810381750312
0.05,0.695536709752918,0.166941112866305
0.1,1.15308024695311,-0.224796741778515
0.15,0.946616702159486,0.0154950765402956
0.2,0.848686284487103,-0.209173836019153
0.25,0.686410847512092,-0.189061850936068
0.3,0.89514510291526,-0.247407998657568
0.35,0.769046531951305,0.164898149059491
0.4,0.840657576815445,-0.638848361252879
0.45,0.655138291939947,-0.434493009809525
0.5,1.21208459182684,-0.865319390912472
0.55,0.844486911973518,-0.44831618897826
0.6,1.03287824292512,-0.406873303359765
0.65,0.264666548898261,-0.40066537306014
0.7,0.658194250970926,-1.14297343967609
0.75,0.574023598287072,-0.749063420938103
0.8,0.420976036067583,-0.593273339871325
0.85,0.927114752268073,-1.08303412025778
0.9,0.282324801125533,-1.14037463744705
0.95,0.571491860706917,-1.21405593367025
1,0.613778444858346,-1.25546745257409
1.05,0.410357146492617,-1.33202318421363
1.1,0.122654588030606,-1.35487308663968
1.15,0.400799932510096,-1.80941788839969
1.2,0.15246440317747,-1.94251878902187
1.25,-0.198634234633543,-1.69498794848886
1.3,-0.378805444788271,-2.33406513770602
1.35,0.189197043214129,-2.62102505848915
1.4,-0.502769409757219,-3.16518196197185
1.45,-0.888629475684285,-3.11555795672827
1.5,-0.571304669829862,-3.33609431777673
1.55,-0.783418826878489,-3.39583549585597
1.6,-1.28635212555299,-3.50700384592942
1.65,-1.57117314088498,-3.40406573473173
1.7,-1.36341569742814,-3.16081511849533
1.75,-1.25462828442156,-2.70604666068539
1.8,-1.47816943287807,-1.97182000271036
1.85,-1.80533420456757,-1.59933039150467
1.9,-1.95350603437063,-1.46580155464178
1.95,-1.79270953874402,-1.36278236635953
2,-1.85874682847405,-0.885274468238005
2.05,-1.79361377282596,-0.558376534345842
2.1,-2.01695613843029,-0.250405040682456
2.15,-1.76754865499112,-0.253112173663105
2.2,-2.1166164293805,0.395198632884323
2.25,-2.01460479392535,0.0259317924066438
2.3,-1.79460274306392,-0.0970316821847144
2.35,-1.73618691160008,0.167092387858392
2.4,-2.31112501253184,0.03219195281006
2.45,-1.88955799861999,0.293857832299798
2.5,-1.77550905220423,0.332455782543905
2.55,-2.17266332070245,0.375395896051955
2.6,-1.77076644212304,-0.004842485283447
2.65,-2.01621967272286,0.376547195191663
2.7,-1.62962847809494,0.405676994111566
2.75,-1.70854937718173,0.0693584358181078
2.8,-1.64452404125517,0.55383411734038
2.85,-1.75583455769944,0.528247343032598
2.9,-1.58846865541668,0.839676775431623
2.95,-1.46590261010088,0.419288399536026
3,-1.32915414311853,0.405477219255449
3.05,-1.70806987268983,0.423725959635806
3.1,-2.13176998384829,0.426826196637749
3.15,-1.65479396209994,0.0519068822898692
3.2,-1.59868179979938,0.0964396810323755
3.25,-1.64909503665322,0.424622656333458
3.3,-1.48211550693772,0.333848906428266
3.35,-1.37087528226552,0.471473614657025
3.4,-1.65330710268605,0.0493484372088843
3.45,-1.58465974574063,0.183586241633893
3.5,-1.4217971029524,0.275514992671693
3.55,-1.58629035124494,0.7063448065716
3.6,-1.43218325760433,0.303687522254783
3.65,-1.81623129941041,0.378772682955425
3.7,-1.62052985351546,0.571098297392006
3.75,-1.63390696308707,0.508317401414709
3.8,-1.50996381716725,0.621344831095607
3.85,-1.44778347854184,1.07389976800196
3.9,-1.2014587074548,0.410631046029591
3.95,-1.04911019646094,0.5992005606545
4,-1.35732775403597,0.584042392070545
4.05,-1.37611651298065,1.01965545175189
4.1,-1.34842019476714,0.596124432376539
4.15,-1.18460589061171,0.769959110380626
4.2,-1.10918339409109,0.984194889327356
4.25,-0.922210279456012,0.660100185936309
4.3,-1.03837093085608,1.25329790746909
4.35,-1.34230106629989,1.11412594998184
4.4,-0.89437397315436,0.828142587421979
4.45,-0.584725601988815,1.20643297270443
4.5,-0.526049243916048,1.15535573255174
4.55,-0.859959852850537,1.35482027929853
4.6,-0.944480673723765,1.3819542365686
4.65,-0.0702963653594477,1.73767286122614
4.7,-0.514748006025192,1.39527063344084
4.75,-0.414502030662313,1.72375087526195
4.8,-0.214933291670986,1.96449215769224
4.85,-0.51596854053822,2.02626944722157
4.9,-0.221725294239187,2.2538646186974
4.95,-0.254681022157122,2.71746159884064
5,0.0576671917566747,2.96925299120104
5.05,0.376766381005577,2.76128252142065
5.1,0.250077463121919,3.73140771940948
5.15,0.822365215593095,3.76770442010305
5.2,0.951013521880615,4.29664073075148
5.25,0.902561458604871,3.90875033094419
5.3,1.31290677690121,3.48175885170602
5.35,1.58759492687088,3.77929283152304
5.4,1.79997448892967,3.32389238349633
5.45,1.67028952975129,1.99951038412367
5.5,1.79348577718509,1.83007860724063
5.55,1.8699997677721,1.2374975975679
5.6,2.22970048703914,0.933191714288034
5.65,2.20322020636714,0.634164025306417
5.7,2.16832099381406,0.0992173059884325
5.75,1.95686780010563,0.230100547278798
5.8,2.0941500860267,0.390263769909746
5.85,2.09961358368145,-0.0900220338726667
5.9,1.80587448692605,-0.161522261933594
5.95,1.66071252816314,0.0979133743258974
6,2.12461980940478,-0.0413711663315386
6.05,1.67856739902731,-0.580237890067004
6.1,1.97165168379812,-0.227346803022523
6.15,2.00725514582146,0.0400931661707036
6.2,2.05508493103204,-0.0215977716612996
6.25,1.96466662553818,-0.232210301403383
6.3,1.76414949311632,-0.181756186215021
6.35,2.09147455274076,-0.573973811132918
6.4,2.22500196441551,-0.282321298950375
6.45,2.03621133052952,-0.5404561684316
6.5,1.45359387855362,-0.448056202131856
6.55,2.10424843638243,-0.176042495094624
6.6,1.79479745374397,-0.597196710906129
6.65,1.8923336055703,-0.323127000549002
6.7,1.8927623403719,-0.297649583480728
6.75,1.7296790171583,-0.379314074425418
6.8,1.7142695948247,-0.033068141733503
6.85,1.91309243919378,-0.60946217314714
6.9,1.83113797865637,-0.291576166009779
6.95,1.86602714936373,-0.438764687839491
7,2.12329823345819,-0.481732645456719
7.05,1.75789364585895,-0.345792812071425
7.1,1.64431960274521,-0.652241935116474
7.15,1.13805837962653,-0.720961058164028
7.2,2.09534884222531,-0.567891616614366
7.25,1.43673880009673,-0.130047201726785
7.3,1.98390065918457,-0.481397699901535
7.35,1.55893404103196,-0.439243258453379
7.4,1.76607149607503,-0.557394957879723
7.45,1.41010378545812,-0.440238792945041
7.5,1.5072270620504,-0.74071507030243
7.55,1.41977855393872,-0.336098981933034
7.6,1.31091720900099,-0.469450924863222
7.65,1.2942426902513,-0.76797363102061
7.7,1.49001031518632,-0.617841248407786
7.75,1.21512123316742,-0.509560919298696
7.8,0.814586396258566,-0.56762875827597
7.85,1.14827452846504,-0.41171822616403
7.9,1.25922148757013,-0.862577695461844
7.95,1.2366893964455,-0.551998637824543
8,1.19698988381108,-0.607033941619357
8.05,0.693469302316701,-0.89042090856161
8.1,1.06154636991621,-1.10185304009128
8.15,1.13469495370361,-1.17923153782201
8.2,1.14685737290774,-0.9315535864602
8.25,0.79368432458883,-1.10718198063238
8.3,0.717709144878627,-0.816493348583282
8.35,1.01882756614319,-1.15576976814766
8.4,0.322005843504794,-1.44067450663782
8.45,0.497013150835269,-1.69003694756421
8.5,0.598298762903961,-1.737602153343
8.55,0.0983773636432939,-1.70883718975088
8.6,0.384613784997115,-2.04648865871888
8.65,0.601463805441752,-2.05696726749549
8.7,0.111468973572705,-2.45566105886494
8.75,-0.0690806528400496,-2.662825585219
8.8,-0.0572164553357027,-3.05899972856124
8.85,-0.360601631437097,-2.80917257848963
8.9,-0.30829341936155,-3.38591983083667
8.95,-0.468375655124827,-3.62212437533708
9,-0.835821674494633,-4.13615286935886
9.05,-1.26225221008258,-3.66842479775639
9.1,-1.4774337871179,-3.85260058767424
9.15,-1.50766041277212,-3.51696931075924
9.2,-1.38606306940389,-2.72006105709263
9.25,-2.06989638135872,-2.48895078622769
9.3,-2.16250003274014,-2.23349171132233
9.35,-1.99807064816541,-1.05497987495583
9.4,-1.8483998205206,-1.47768561501743
9.45,-2.15153874706858,-0.557930304208399
9.5,-1.81839282306814,-0.212174921246691
9.55,-1.94474656236385,-0.347085855709689
9.6,-2.05278317458837,0.0130261923578183
9.65,-1.85586791996895,0.118993109445766
9.7,-1.93833440250343,0.317922309717626
9.75,-2.09818370417932,0.264486453236832
9.8,-1.95326575325935,0.161539736933033
9.85,-1.8586204015983,0.425779875716482
9.9,-1.90410116125088,0.427062381347571
9.95,-2.09312197991153,0.0984885193272231
10,-1.77580156952813,0.0206075073768154
10.05,-1.70090179694989,0.345021188637043
10.1,-1.86032263307163,0.268429876998744
10.15,-1.87036825194247,0.135016186079203
10.2,-1.89750549561248,0.356883165215281
10.25,-1.43290651116054,0.0834530475200232
10.3,-1.79237855195426,0.386664237750623
10.35,-1.86141017902015,0.236182011790784
10.4,-2.31310989592014,0.559260933816847
10.45,-2.10602470251761,0.859398350143846
10.5,-1.78960938417014,0.198069051361198
10.55,-1.71358042289042,0.599719697673335
10.6,-1.6798780091752,0.560352356457663
10.65,-1.55100125203972,0.388682437553313
10.7,-1.73380570693453,0.31970024417913
10.75,-1.43133601280623,0.733552985071427
10.8,-1.83742266969497,0.0258596838976328
10.85,-1.87323981629568,0.30721535542269
10.9,-1.85532309595447,0.157879691693195
10.95,-1.43855800816741,0.734247306150459
11,-1.58058143924702,0.427577998648883
11.05,-1.38247099281488,0.371977568086497
11.1,-1.56983545543779,1.12564083593067
11.15,-1.60991643977932,0.491547590602457
11.2,-1.53979439576141,0.426416664245863
11.25,-1.81052833829366,0.589735959364168
11.3,-1.64705242417442,0.231768836073718
11.35,-1.67384622940764,0.660424498541752
11.4,-1.14600584389506,0.561403806971978
11.45,-1.44681626404764,0.694140351301681
11.5,-1.13890623539971,0.425475680351682
11.55,-0.961824941242948,0.440801988029197
11.6,-1.27057685895318,0.532353317151515
11.65,-1.14120229531522,0.54556033944867
11.7,-1.51247245749224,0.989920684939506
11.75,-1.28864709344732,1.08012829256026
11.8,-1.07452425615713,0.7708223908045
11.85,-0.984804505700186,0.772590819709351
11.9,-1.15312679389719,0.825688583444661
11.95,-0.418405101466757,0.958190373678124
12,-0.998380004030191,1.02323274917234
12.05,-0.842013703298721,1.12913593378842
12.1,-0.669479628554259,0.998146898755599
12.15,-0.74514117077985,1.06507340727287
12.2,-0.804499574340226,1.57325231327151
12.25,-0.397251518470007,1.33797906765415
12.3,-0.207626648990251,1.63899307040646
12.35,-0.454091069568759,1.71699951848437
12.4,-0.245078339778705,1.70870617483788
12.45,-0.277205116126608,2.21447196932967
12.5,0.0558095659849009,2.35226461371388
12.55,-0.25677731249597,2.84372374859156
12.6,0.573413013828353,2.85390986957003
12.65,0.136973325128773,3.04133191833116
12.7,0.128114619628615,3.43288185618931
12.75,0.524624653723329,3.37369324901034
12.8,0.809078953943625,3.60341367806019
12.85,1.29466071389526,3.91704311364639
12.9,1.34097618127009,3.64386455694543
12.95,1.36678834446563,3.43317486028501
13,1.22314594202666,3.02100180738254
13.05,1.4680083408076,2.42313902800715
13.1,1.7232660105624,1.63173265281232
13.15,2.35583384259147,1.61453213825775
13.2,1.53939902367413,1.26824106221784
13.25,2.1843070749586,0.505389590230103
13.3,1.88356398728703,0.781890742451078
13.35,2.34092801968395,0.35041305988559
13.4,1.78939458008695,0.383074983798125
13.45,2.04861393610651,-0.193961299582674
13.5,1.79758511224107,-0.0553989211831694
13.55,2.19209416504797,-0.172158386558978
13.6,2.29930910738143,-0.0452922989181251
13.65,2.38183239147034,-0.349088658255685
13.7,2.13882240528338,-0.2623327055204
13.75,2.33441048538027,-0.636361296354209
13.8,2.20059547914118,-0.452146701739216
13.85,1.90977060165631,-0.284544388190302
13.9,2.01579871411694,-0.461583104461357
13.95,1.70973982424708,-0.338288739979746
14,1.85041056107486,-0.431373808216674
14.05,2.11456411947612,-0.223915523838683
14.1,1.96118509917813,-0.1186666311329
14.15,1.92661076726776,-0.523663302377843
14.2,1.60938778964422,-0.427245493538846
14.25,1.67765307694761,-0.0845456003445265
14.3,1.62684183761892,-0.819011947149945
14.35,1.83968984568815,-0.450063435343028
14.4,1.54304863474829,0.0197787780543333
14.45,1.83371859819717,0.0382408000239861
14.5,1.47781423403448,-0.376769135172034
14.55,2.04620192647896,-0.588761482855454
14.6,1.75160541856137,-0.391284290537786
14.65,1.49785038944609,-0.563696223081252
14.7,1.66437427440925,-0.151819862659178
14.75,1.52331338089318,-0.613448264482304
14.8,1.64516984484471,-0.387918471443181
14.85,1.59624983399622,-0.349519919307224
14.9,1.32075667759848,-0.636687010654751
14.95,1.34074904668251,-0.32735440860122
15,1.53371797220058,-0.660581446384968
