Time,Lachnoclostridium,Hungatella,Fusobacterium,Escherichia/Shigella,Pyramidobacter,Ruminiclostridium_5,Faecalibacterium,Alistipes,Parabacteroides,Bacteroides
20.2083333333333,-0.8097296606343192,-0.9482898414535232,-0.36275870834042756,-1.823585774258039,-1.0537659777952113,-0.9673052703838758,-1.4723045123341163,1.5839747647810274,-1.887917941580318,1.4776196133685544
20.25,-0.6371007812306417,-1.0300165850417895,-0.47974462374599414,-2.0042188493022266,-1.1086961549455068,-1.1227440928094983,-1.5715267968417086,1.5358582306376318,-1.883141553346566,1.2805528781781212
20.2916666666667,-0.8865513544549897,-1.1286422296941332,-0.4839754288118754,-1.950541946362387,-1.1885246275094343,-0.8844417661526718,-1.3929541619175727,1.6862884335068942,-1.797257887129848,1.398856776369745
20.3333333333333,-0.8150009063100492,-0.9311555856505502,-0.4874503660961489,-1.7706847293512338,-1.0115601657381408,-0.945453316139163,-1.2821461400885124,1.4733895597246223,-1.801092214207765,1.3330510460341005
20.375,-0.7198847244493827,-0.820693948927218,-0.42090636194093145,-1.8133491412179197,-1.149530947880117,-0.6201385278310996,-1.1675957904146546,1.4818216014748677,-1.8051547191858193,1.4230895497140332
20.4166666666667,-0.8044777203158313,-0.9469283045923094,-0.40520057160752154,-1.8112853659043506,-0.9750689602646219,-0.6587587238574564,-1.3211005589529,1.452503231150839,-1.858867692189564,1.3791531339456002
20.4583333333333,-0.7174305643546446,-0.9730140833511767,-0.5568288526442928,-1.7691407175282232,-0.8669256743136753,-1.0583121367928836,-1.544447475177182,1.4555349832593794,-1.9049984953270616,1.2760186024981028
20.5,-0.7738255706796275,-1.3794511128891478,-0.7098526482908714,-1.9934689387106874,-1.0303215542121036,-1.0472554184997147,-1.734211153654781,1.2599593660629678,-2.0776383707815387,1.0198467378309122
20.5416666666667,-1.0919025163293017,-1.2041561712900961,-0.49925094122760294,-1.866793244271828,-1.3359013230192622,-1.120213031598762,-1.3345355513965917,1.4050548939575989,-1.9904916537603032,1.329058686879632
20.5833333333333,-0.7108951002532176,-1.1206701311778207,-0.7043260599598762,-1.8478982247571918,-1.3498739617844975,-0.8883805644796738,-1.3633897021396248,1.1170551078077733,-1.8472411020479789,1.2100453692445572
20.625,-0.8358836766291535,-0.8358866734643935,-0.48978405678683057,-1.5373542280843457,-1.0949383473818233,-1.0575307176802013,-1.2731576876588595,1.327808334074221,-1.832546679688304,1.3276205868689213
20.6666666666667,-1.1037942997996875,-1.0261053935526183,-0.4678697036168056,-1.504347125174514,-1.167831783846398,-1.4181306788977746,-1.3203321605975842,1.289972573438269,-1.8718264210039086,1.253360307063138
20.7083333333333,-0.8505810339219884,-0.6907455162013103,-0.32231768252482507,-1.4556897020534554,-0.849401429206921,-1.011132049867658,-1.1265005906269674,1.4252405631067713,-2.1330772405670695,1.357564941230801
20.75,-0.884236169529018,-0.9160965130478145,-0.40027023061302547,-1.3966928198656312,-1.0569175235523365,-0.8509687206057608,-1.0347894908088509,1.4958996801237345,-1.7409136187802265,1.4955991481824917
20.7916666666667,-0.7051462221218641,-0.8918197982793554,-0.5351777197291043,-1.579729202376293,-1.047914092364295,-0.4956850861511106,-1.3123412564519326,1.4245100983977812,-1.7595722501857907,1.419006656474931
20.8333333333333,-0.8104868832200247,-0.673430858642456,-0.5110263410912861,-1.2755082836043075,-1.0676738097761729,-0.5101379802006591,-1.1580114614406845,1.3338027097640834,-1.8294829122028573,1.4525225353981888
20.875,-0.6951486543267573,-0.7017264735632955,-0.04846514737394969,-1.0773129936954025,-0.6489471750814362,-0.36051849913626643,-0.8185530091406061,1.6520521402229804,-1.6043622223270382,2.0963361032483743
20.9166666666667,-0.5201681828692912,-0.8328110497969061,-0.6947511677507796,-1.497579563055068,-0.7579873589985602,-1.0373946088339916,-1.3975970176869725,1.2697654729573433,-1.9398599651869075,1.340478844206495
20.9583333333333,-0.7006080656274802,-0.6960940851015529,-0.5223564715241684,-1.5067861821652269,-1.0259646017958581,-0.8190704230302948,-1.3276477376757647,1.4200499261152868,-1.7398637046533096,1.4261328653456333
21.0,-0.5873710513150878,-0.788692019012732,-0.5858378353484421,-1.2844091190247466,-0.9958255388399149,-0.7643792144487946,-1.4593198727461751,1.2137162018119032,-1.7109701191489575,1.3087413462323394
21.0416666666667,-0.773657427650539,-0.825713610503958,-0.32728385166980356,-1.51882700483299,-0.8848085890658854,-0.8448096559423472,-1.2434804418365557,1.4729473854570125,-1.9290036001100175,1.4637277257120795
21.0833333333333,-0.6265713190803184,-0.8632919372499726,-0.34944415208466273,-1.4341158612927143,-0.6212686095454019,-0.8966808624930733,-1.2001793923560427,1.5955602840398053,-1.756579677509594,1.6499848969480087
21.125,-0.7764213165510361,-0.7713154893789254,-0.6459961914204264,-1.1369941293997496,-0.9685219823517555,-1.2654179465921,-1.4984379247695738,1.5287844403641588,-1.8798024557876865,2.116924697852526
21.1666666666667,-0.7322757908944633,-0.8329113520435594,-0.5710837113352163,-1.6140178769459337,-1.000389730151146,-0.9031864637029781,-1.4011562782692724,1.334758899062612,-1.7164143157047689,1.503185749818726
21.2083333333333,-0.6260354700271336,-0.6999553517674468,-0.24569392774323928,-1.4167560620346022,-0.7067312541207129,-0.837169721728181,-1.1522911236006728,1.4165505263388591,-1.7766775876884213,1.5962529056919792
21.25,-0.5942826014084992,-0.8273193960018443,-0.713432815419611,-0.9588198338603715,-0.9556247430513549,-1.3228831763437072,-1.5879413379303755,1.389679457447081,-1.7241675795578977,2.128387179292059
21.2916666666667,-0.8287795497674759,-0.8005823577417002,-0.325396715053377,-1.6161191876607068,-0.9702537981344701,-1.080895089660487,-1.3638081502038548,1.3323623497364443,-1.8171570479957229,1.4934632618534003
21.3333333333333,-0.7406043339946775,-0.7020203438281452,-0.37547507273607694,-1.463477322280037,-0.7378797522181002,-0.9408667980991985,-1.2631634061166732,1.3334631128718981,-1.8757992826837309,1.4764671473808584
21.375,-0.6736304134285058,-0.7308806922972435,-0.4887696197915048,-1.2703492766719142,-0.712780949509892,-0.865671272377758,-1.375443521737874,1.2745465262070033,-1.817788246375077,1.4914608586758313
21.4166666666667,-0.5829551185782349,-0.8996511689183122,-0.39426034016856004,-0.9612079726272631,-0.957276040174865,-0.7450858937202915,-1.4314111685213335,1.2948809760909357,-1.68434172972837,1.4917928055607985
21.4583333333333,-0.7596045909915721,-0.7312272870172332,-0.3845112199579641,-1.4296071434264084,-1.0327485035587411,-0.5077716137136195,-1.366382084426264,2.0002266074323343,-1.794771241475166,1.4403275640890552
21.5,-0.7065752469538888,-0.642838063198635,-0.32720771625372835,-1.2960753229314408,-0.9926751017523521,-0.6233258240683752,-1.3296061096739797,1.3931550066357234,-1.8136480203779954,1.602737867720606
21.5416666666667,-0.6258732912785394,-0.6443874104396978,-0.4089111373520775,-1.2019662644335254,-0.6899421346787884,-0.9716416323298738,-1.5796330773083422,1.4809592159353908,-1.8691652444351616,1.4140924843105334
21.5833333333333,-0.7368903414609855,-0.7900621700978876,-0.1335325277580579,-1.3366134990795477,-0.8391780257496535,-0.735836435993547,-1.356474251723816,1.578108685772009,-1.76828032812413,1.6441282731642357
21.625,-0.7636679047741448,-0.8931314532245684,-0.5049981613435905,-1.4029748194824925,-0.7736362058893693,-0.8426846634158487,-1.6894007551587005,1.2147905284010454,-1.9462332390021042,1.3919747739216233
21.6666666666667,-0.9445049845381859,-1.0237701151350387,-0.7213488453082078,-1.4311853659404887,-1.1885801964981138,-1.15726847748358,-1.524043958497864,1.1209924251172383,-2.041219537166978,1.1463191548799654
21.7083333333333,-0.7995406550219508,-0.9231413735439502,-0.5449783654976859,-1.5053336483712223,-0.9045703703125554,-1.1491676650534814,-1.603921135321202,1.2528757454459267,-1.884646479583842,1.233355432621583
21.75,-0.788781204286122,-0.8354302716598734,-0.3559581875278788,-1.343341656259602,-0.9558635040163006,-0.6961637166249521,-1.5045067948280941,1.3870821446130066,-1.8976523407637558,1.4272636274262234
21.7916666666667,-0.5888581150430681,-0.8278342772416689,-0.6280663134736111,-1.252877499411988,-0.9852501557504043,-0.5678769932424665,-1.4625713737255692,1.3039216047685778,-1.8955654126552726,1.4035324553184176
21.8333333333333,-0.7641019201894808,-0.8323733422461834,-0.506921362045444,-1.3610084237340367,-0.9432476766202327,-0.6442143381504821,-1.5976301579414396,1.2703961748495154,-2.025192709202391,1.359440134350848
21.875,-0.5505372201245522,-0.7537562704986662,-0.6246284581889658,-1.3140561300221143,-0.7908839695787298,-0.5340658193253742,-1.4292877556012598,1.231697214640194,-1.8979146214849059,1.420608636787528
21.9166666666667,-0.7013582728605723,-0.7903006296465507,-0.3736185706218733,-1.250062021855309,-0.8185546863891293,-0.6087973590904467,-1.3794053161506423,1.4376509268729785,-1.9116230737488271,1.527502258042481
21.9583333333333,-0.40395904239200053,-0.533941433116631,-0.3806820214984725,-1.37811761999762,-0.7986533132572471,-0.7800512574989584,-1.388805519494821,1.466819576675398,-1.5017170783121827,1.5241734005741525
22.0,-0.5993355557378179,-0.5999320568266207,-0.2058227382900144,-1.5163485410617303,-0.6325656652021587,-0.6727924219113306,-1.192725064949414,1.668958741313699,-1.8164571418241842,1.7430953501828506
22.0416666666667,-0.5535329987113693,-0.8266959832559793,-0.5426971162029042,-1.392473556396003,-0.4631248095633018,-0.7970774032212793,-1.5813465902829815,1.517093687567943,-1.8409467228517489,1.390687519772957
22.0833333333333,-0.48962706961180036,-0.5535961894963553,-0.3762663929842609,-1.3858354256230276,-0.8427406015904468,-0.4734300317662843,-1.3800460545461721,1.4989776862303417,-1.5712565413410973,1.6527570741215594
22.125,-0.34012463393736825,-0.7315264040773064,-0.5492467508300409,-1.7924425347100503,-0.5832032766630744,-0.5450676120931979,-1.3846384741492384,1.464502939660218,-1.6769490061941883,1.6631598448682814
22.1666666666667,-0.11359791875355718,-0.6547571415443958,-0.7731886565968824,-1.392326931997562,-0.32659884212804347,-0.7180928897679442,-1.5389272612238822,1.5065267492705188,-1.8171154922915913,1.5356815914576691
22.2083333333333,-0.5179865920661988,-0.6411216302603298,-0.30637324841296376,-1.466294885088728,-0.836111882080457,-0.45723590798445235,-1.2961120169077995,1.4882573968791175,-1.6963893494509739,1.6365708297133723
22.25,-0.861399626514062,-0.7334613071500304,-0.3461443268237332,-1.184543206437898,-0.9629609828892507,-0.5297794229996486,-1.6020203204564805,1.415445216207197,-1.7782337189092106,1.5944015408695473
22.2916666666667,-0.6614577641214057,-0.691580536776021,-0.3422109915705991,-1.3020753463270087,-0.6534406035131144,-0.8307627692728667,-1.4475084326923637,1.5275211566876852,-1.6898598920070524,1.550940907895721
22.3333333333333,-0.5985895534821886,-0.6359586843624405,-0.5301170434086995,-1.48806764036649,-0.644984390763188,-0.7169424633452097,-1.5427250409612996,1.4334336241731895,-1.9019776172670242,1.542476993002902
22.375,-0.6932079417152921,-0.5295056513206591,-0.33743478194727494,-1.3217776161863082,-0.6772190728545611,-0.698234209795829,-1.3476784619170172,1.546991547109228,-1.7837995644959999,1.6319845083055573
22.4166666666667,-0.6217325202987936,-0.8058746365639746,-0.38736429300622577,-1.3167687638848453,-0.7626110127305572,-0.5195400990661834,-1.4857335128481224,1.4481546092477693,-1.907158027816814,1.5871095434951765
22.4583333333333,-0.6186136630672818,-0.5660462496360346,-0.42322099285724857,-1.5518138513124504,-0.6791795070589552,-0.7730105994654131,-1.5091380921053417,1.464032103252305,-1.8977386666214993,1.541120718404778
22.5,-0.44477423071920663,-0.5992178151704297,-0.6087427847502349,-1.3572805917383914,-0.7230336230339711,-0.4968246248672732,-1.5747066039286048,1.321083082877859,-1.7526550326370494,1.5569195942194225
22.5416666666667,-0.6458314434927068,-0.6046599229022696,-0.37409206927143623,-1.5168161134708718,-0.5774513494829843,-0.4865681342885453,-1.4719923089255889,1.425440634803601,-1.898118022088513,1.528340195168557
22.5833333333333,-0.6414939782752276,-0.5769891795956896,-0.3409012170543235,-1.4739163756894231,-0.5640250643753615,-0.3457648064798575,-1.4303730890635271,1.5699870509083642,-1.6774283271582582,1.6538508961504583
22.625,-0.5996244020116688,-0.6373755271684747,-0.31344842343256296,-1.589069290555225,-0.6132093028660153,-0.5590373710869145,-1.3947779398156173,1.5034971676171132,-1.628150154701633,1.6294688766192567
22.6666666666667,-0.7434500504223429,-0.7336390110250957,-0.41189825092301247,-1.7376986163136343,-0.7399011536227302,-0.5005806316639796,-1.4977251848595867,1.4333082765659522,-1.8551908064304237,1.5276418382511328
22.7083333333333,-0.9813983136776367,-1.0429289315437704,-0.7107052698275256,-1.8488482726167672,-0.975424372855378,-0.8714593466785887,-1.950780400251373,1.0890412234831217,-2.1251481164028028,1.2113441796162534
22.75,-0.8242813981311277,-0.9049991601584484,-0.7060741848639811,-1.7544974669500744,-1.0637534729906557,-0.685120558310174,-1.7837305585754621,1.0803076716740379,-2.1706439591056284,1.2194655706449895
22.7916666666667,-0.7356012597856201,-0.6793245723754628,-0.6793702778142148,-1.5894468116561078,-0.8347491020337832,-0.2712287876774222,-1.5687252512491057,1.0959314406763472,-1.8486517840141028,1.142294649513537
22.8333333333333,-0.8920344522099888,-1.0851798662084118,-0.7256956296590098,-1.955403425193507,-1.1667901168645294,-0.8534207413622945,-2.095874444059804,1.043443952801352,-1.940550469024164,0.7073691314540957
22.875,-0.8300450305905334,-0.7987594365409953,-0.7705187562566422,-1.3205607090460316,-1.009115531209317,-0.8074112641634605,-1.5670950361257914,1.280699578002498,-1.9724823951122064,1.0377954918178658
22.9166666666667,-0.8231370319330762,-0.7837207198353995,-0.7037475730797911,-1.5211457765827339,-0.6330253881980359,-0.656422655813051,-1.524811420924948,1.2456967792029148,-1.873911401135822,0.9539972970333985
22.9583333333333,-0.7891136052870835,-0.4724675833717513,-0.5957311798168332,-1.526339699933383,-0.5801475350476366,-0.6748799898861044,-1.226035788885342,1.5007082869947974,-1.728270776033066,1.2292782919535556
23.0,-0.6785829852727439,-0.7218954287268669,-0.3781517620376671,-1.4486423482632405,-0.7420070991737653,-0.5127475551429574,-1.4023464594019193,1.4546755077631621,-1.807024327537348,1.205740654778543
23.0416666666667,-0.7492898998705759,-0.49576731245902783,-0.43189560061025567,-1.283011177516841,-0.625846924521833,-0.42785020640048543,-1.2472136661751643,1.4768100891660958,-1.7153070778945012,1.3568716115655055
23.0833333333333,-0.5621061897064008,-0.42845061897425163,-0.4471383118488612,-1.0225453143663281,-0.5905923328910698,-0.5045918772623446,-1.193052943383483,1.4736758882559364,-1.771401660733149,1.3031371268862297
23.125,-0.7257697010166995,-0.4250046902197937,-0.45605863000661007,-1.4739662838550203,-0.511870845539756,-0.3962260021390591,-1.157267909370816,1.5426921339411193,-1.679124502912778,1.3418607695249642
23.1666666666667,-0.5759674478045311,-0.46566622000062763,-0.6252054264130882,-1.765060309550028,-0.5063013218050916,-0.5137042893326411,-1.2212158542026073,1.4576547116813503,-1.7184767757624226,1.307734745047958
23.2083333333333,-0.6849494849697213,-0.385932419889107,-0.5326043291987692,-1.625299318002532,-0.6520636496221197,-0.5977509758109831,-1.1941799133148256,1.4946868460535072,-1.6658370792314665,1.3965307153717152
23.25,-0.7828200947547739,-0.40624625593035724,-0.5966424992151098,-1.5737391966713052,-0.641355749137281,-0.7041600549704761,-1.1088000913267737,1.4926139661453361,-1.72532003407894,1.281863301051084
23.2916666666667,-0.7021473345756761,-0.661834227295683,-0.7528650072194321,-1.5311886931889456,-0.6863419819244863,-0.8308392365953794,-1.3058318464421266,1.3972593205278363,-1.9923963255261206,1.1737362208484288
23.3333333333333,-0.7255584099303642,-0.2579962216048459,-0.7044285827803893,-1.748932255962194,-0.7075604654151606,-0.5587236358454999,-1.0192492657082637,1.3464626554244028,-1.7543788586978484,1.311587506301051
23.375,-0.4818671946545714,-0.4454115268161254,-0.8274151453575054,-1.59460210652021,-0.41903535344102627,-0.5798868469307874,-1.3193171685455471,1.4597636048692146,-1.6945264347350766,1.3381002974857577
23.4166666666667,-0.833438791858204,-0.4133360979276297,-0.6544733479288452,-1.9014290216719476,-0.6351216478126327,-0.7524040637808529,-1.702886496386395,1.2775350033839235,-1.7018305071547712,1.1956989040921382
23.4583333333333,-0.9107571284026958,-0.31735666262912243,-0.6020909350655876,-1.510356017156305,-0.7941747768515666,-0.3901450656046821,-1.0075806485849554,1.2750465176363364,-1.7030582466516209,1.386516476245983
23.5,-0.8210795447752348,-0.41700649492030006,-0.6115334500153007,-1.6359639697522472,-0.7532737807541068,-0.5198343215243924,-1.060976056713593,1.4575803186944734,-1.6853611298238316,1.3831868549333652
23.5416666666667,-0.35997304731786484,-0.4418304617176174,-0.6643164021965089,-1.5475073249103768,-0.4197052164423427,-0.5408054120966712,-1.0909008841712935,1.3776670847343224,-1.8260004081915624,1.406412123355698
23.5833333333333,-0.7634257639182573,-0.26333771941806106,-0.4993199512792632,-1.5734289837969362,-0.7390774445002695,-0.33263862602661787,-1.0657479120281055,1.4267592600939838,-1.752816056868479,1.5243694742409235
23.625,-0.7068053355684292,-0.4857511441336686,-0.6584394623853735,-1.8946319746784934,-0.8804020906396062,-0.6080790007298247,-0.8984641062139329,1.4740026632409218,-1.6469745655072905,1.4983432901233018
23.6666666666667,-0.8342276950675904,-0.6262913456950683,-0.6815808860815982,-1.5258076179221756,-0.8287898458794873,-0.5894158777972458,-0.8847885257075325,1.4887089574812766,-1.7890151986657252,1.4493661942611542
23.7083333333333,-0.9748880995981359,-0.6154106249184497,-0.78970497981497,-1.3028330165489428,-0.7734172828360628,-0.7742499206647739,-1.1284643192314587,1.0866863889396199,-1.90756931608102,1.1969152520917008
23.75,-0.9872777114501168,-0.5966283209749319,-0.7231887868401445,-1.450128608205759,-0.8077344758899891,-0.8359935983436393,-0.9548936923167868,1.3738664428120146,-1.8666945603184737,1.3334393095353956
23.7916666666667,-0.7837496104761983,-0.44660595901645994,-0.7429273139731345,-1.050938803964271,-0.8637971973884278,-0.6182613944167614,-1.1091625714555193,1.3191644444672936,-1.7809812025832632,1.317566753024656
23.8333333333333,-0.6848505324975815,-0.3853522008126622,-0.6834305752964398,-1.2849088877079446,-0.7820382385026634,-0.5360664843336189,-1.1140923936860614,1.4286464673888528,-1.6982870744385012,1.4601107675503093
23.875,-0.716235020818139,-0.13116219368555937,-0.6280463467527868,-1.3167470819197984,-0.6187840569536345,-0.41284432910634994,-1.0193038868422168,1.4241524048598968,-1.7950261706954844,1.528748272729524
23.9166666666667,-1.039119006058249,-0.2897867865366419,-0.881515349993979,-1.4219685770721444,-0.7688042749107287,-0.645626261789884,-1.0036592900462895,1.2113071437676226,-1.9571140316825475,1.3741149307370084
23.9583333333333,-0.9315125700298794,-0.46428708553439924,-0.6614088072993609,-1.467745603398706,-0.8098075075771294,-0.8149383745728174,-0.7104358586010071,1.3522679079923432,-2.023849915036808,1.412171381538191
24.0,-1.0795002698866436,-0.5258737437324434,-0.7883416723810437,-1.3097628657349496,-0.7501340568129082,-0.5602826776214376,-0.9665332676055614,1.2542168773731557,-1.9169685390675917,1.432474098587895
24.0416666666667,-0.6822655350768665,-0.2155035439110966,-0.6705919227396788,-1.4317138488530432,-0.68680524269103,-0.5290309361340397,-0.8932114956219399,1.4137437825878287,-1.9328066899756964,1.43828166105576
24.0833333333333,-0.7086981219824477,-0.1397763013817288,-0.5899818476894367,-1.4439100773100217,-0.5615330037253536,-0.4016507825075637,-0.7277251801334312,1.3689524830741817,-1.7724708563515015,1.6177067249768105
24.125,-0.8732310855297989,-0.21980712465848518,-0.6602522261552886,-1.4787178025486392,-1.039811379834302,-0.4274312076414706,-0.8705792272333857,1.312794954957338,-1.7191649476022692,1.5217029418665575
24.1666666666667,-0.6467937063737903,-0.20437058703695454,-0.5972765454729139,-1.2015223015254737,-0.4812890424953564,-0.40143135242952477,-0.8024902122642268,1.4452545694703687,-1.879162421515293,1.5632149384008225
24.2083333333333,-0.6232348529897305,-0.19952277069655766,-0.6318012619730982,-1.2807985165852247,-0.4733778633802075,-0.28412863962912605,-0.7401994425116154,1.4200784357967937,-1.7840622897892993,1.6252214141834915
24.25,-0.6671027388529689,-0.2746674147916073,-0.5887044758680364,-1.2624489696796788,-0.4776483775271161,-0.2533490021177216,-0.8871322255205452,1.4425976079438252,-1.9258595226523694,1.6223399349051324
24.2916666666667,-0.5220484229838043,-0.28332132718658265,-0.7100561452187555,-1.3087358697231708,-0.7364556429575608,-0.31632815556175675,-1.1379717060237184,1.2741765598355268,-1.873018149610704,1.5377489514964426
24.3333333333333,-0.811533489417473,-0.3390661714024845,-0.5786975069766878,-1.488995763285645,-0.7791474542477492,-0.1898083780961266,-0.77599284894014,1.3510287000071428,-1.907522718352889,1.5761723327643342
24.375,-0.6539817203786282,-0.41957876925500726,-0.7349792628968479,-1.3087871832249287,-0.5562677265919342,-0.326208731457462,-1.2398014000053652,1.1424530819729055,-2.07264429915359,1.3556940802103405
24.4166666666667,-0.7963268564198023,-0.42554074282685717,-0.588862570767934,-1.3641516187633282,-0.7904761750764626,-0.25876020996521243,-1.0528989958813928,1.292942694458289,-1.8661219093941765,1.5591200752143475
24.4583333333333,-0.9238568890128156,-0.46411493348157284,-0.4912477903380523,-1.071744722154933,-0.7713362766091221,-0.34747645582420317,-0.76961584017746,1.4412230310360008,-1.897326926525282,1.6368329450712191
24.5,-0.7816967056727857,-0.2781633288293208,-0.5678641770097541,-0.9931693872699405,-0.5620918825454955,-0.36196568109459903,-0.7186772784457673,1.440539694013064,-1.8506782620020394,1.6415997690014847
24.5416666666667,-0.7569098492911643,-0.35552104756384173,-0.7793896271710654,-1.2466699338889748,-0.9617977636564201,-0.5696663954035079,-1.0842574515529884,1.35501978713932,-1.7792513043490685,1.4846404745704913
24.5833333333333,-0.6582499590389115,-0.3024513307141876,-0.4316658242656879,-1.35164857462898,-0.6608640830524135,-0.5212220273424468,-0.8731286893038619,1.3907152135099485,-1.9137440303078606,1.61639878361068
24.625,-0.9195513176221981,-0.24701863682216185,-0.42921002463581903,-1.2836153980188652,-0.8482838273444298,-0.16171933356303692,-0.8728967140636827,1.2524954533405148,-2.040487150358611,1.632451315082675
24.6666666666667,-0.9793520186900655,-0.6079282050765626,-0.5526816267134782,-1.3688178163926858,-0.9584838445149297,-0.7835060838535104,-0.9845698364480486,1.159083709875661,-2.236897283908724,1.3648414932832376
25.0,-0.5269144976582716,-0.6430028451531475,-0.17238597759962815,-0.9525646902282645,-0.7113335323903529,-0.5584658901129615,-1.3682061862774013,0.7207420083936038,-2.0612172669555746,1.645179042987876
