Time,Phocaeicola_A_858004,Bacteroides_H,Faecalibacterium,Paramuribaculum,Lachnospira,Parabacteroides_B_862066,Phascolarctobacterium_A,Ruminococcus_E,Gemmiger_A_73129,Prevotella
237.0,0.4524832109722372,0.597034474366511,-0.28799848573462317,-1.9770058760266633,-1.6659965283021774,-1.0951278561556954,-2.1318937356082848,-2.0820470436866394,-2.5658982977596083,-4.730970378376163
238.0,0.7465605448792627,0.7323614429525904,-0.5143369994999221,-1.7564365098879375,-1.9610463012033192,-1.3245136067492669,-2.094882712929139,-2.1129455925980576,-2.738038883017558,-4.85640550091905
239.0,-0.07399062574018367,0.44100552061570375,-1.0647981598885936,-2.757226847814487,-2.4287653757136116,-1.8175293170773665,-1.9316759866965634,-2.1929260660892917,-2.4775300657980774,-4.69118654020191
240.0,0.754606100437982,0.715086652231345,0.003412090160986203,-2.3945513861701393,-2.4458048036952746,-1.1961204943801305,-1.8740830501002688,-3.7299291382716104,-2.622722522871971,-4.9755172784757695
241.0,0.7156443988429453,0.9888839069138583,-0.570430408476386,-2.438105937707988,-2.1562193920156343,-1.3535146382891239,-1.7980468049370617,-2.4606617267849495,-2.645557992820808,-4.950133076740289
242.0,0.5295304649601567,0.8252631439424156,-0.653948450733671,-2.273042484475272,-1.814812356050202,-1.5666950838865348,-1.9628259000921116,-1.7809955045641588,-2.505421861153566,-5.0568100462068735
243.0,0.2846627616455999,0.5945440216795796,-0.6330707256275123,-1.9676605904488094,-1.5248705149513078,-1.7596835793870733,-2.236309464663233,-1.627535067398164,-2.401959989739208,-5.18572755147081
244.0,0.1084947674077994,0.5373595824291177,-0.19246101524510406,-1.7543946525597431,-1.1989184593062552,-1.6296802499354008,-2.605937973214656,-2.9611245390363217,-2.98476882047189,-5.203420746484648
245.0,0.2068258204422493,0.7731090696025872,-0.5164719328126639,-1.8577808088243828,-1.5264237667463687,-1.6191998833904175,-1.9347119060657711,-2.735195624151003,-2.999765314321885,-4.07064418991861
246.0,0.6742901489688062,0.9418311032068067,-0.6631605387047999,-1.8301986989186516,-1.4883864395805912,-1.2407429390444094,-1.9100053304624427,-2.9497291488700292,-2.7627457816174945,-4.170302591978581
247.0,0.4665954013266873,0.8395603161284171,-0.3836260331978312,-1.9932059464027727,-1.585292418043426,-1.371979347076726,-2.044062278580782,-2.8843117239603684,-2.3997390286492983,-4.639161712589722
248.0,-1.6967508853995525,-1.267150062415003,-2.4429083471238404,-3.9875907419699925,-4.1986452698766055,-3.286100571899125,-4.061615483571927,-3.164127329466887,-3.5061664627022853,-1.2223610068307436
249.0,0.01648697747080541,0.36964587789729286,-1.485857510038398,-2.295536216752481,-2.5709277455232273,-1.7000677538232964,-2.847418061989467,-3.3485187167697266,-2.974609956749637,-4.841897153718768
250.0,0.3300538945435474,0.640989716690787,-0.9217296215959561,-1.7708935970068471,-2.143479119925234,-1.1467627735855173,-2.326227729516035,-2.390937122850177,-2.5040591405954955,-5.191558146153973
251.0,0.4654563323486056,0.7993556242167577,-0.3795981492062974,-1.7756775835296514,-1.890751597139089,-1.2026171509086396,-1.9523957356461341,-1.549631903961892,-2.449443608983815,-4.873517473551279
252.0,0.7266397440419488,1.0349354651576483,-0.38451983329127604,-1.6238803954645733,-2.068095365610073,-1.1954638925541623,-2.3273056055229273,-1.341082008931072,-2.8505532721924083,-4.878693790576236
253.0,0.4589283035770788,0.8406393144886167,-0.37855929390274357,-2.2917352573605596,-2.6437695888484845,-1.4634884583747234,-2.5380124052715773,-2.3124126742568905,-2.295151938403956,-4.829153513002108
