"Time","Phocaeicola_A_858004","Bacteroides_H","Faecalibacterium","Paramuribaculum","Lachnospira","other","Parabacteroides_B_862066","Phascolarctobacterium_A","Ruminococcus_E","Gemmiger_A_73129","Prevotella"
274,0.223444444444444,0.323888888888889,0.109055555555556,0.0306111111111111,0.0271666666666667,0.191944444444444,0.0481111111111111,0.0259444444444444,0.00455555555555556,0.0151111111111111,0.000166666666666667
275,0.222222222222222,0.342333333333333,0.0807222222222222,0.0284444444444444,0.0231666666666667,0.207833333333333,0.0457777777777778,0.0275555555555556,0.00411111111111111,0.0167222222222222,0.00111111111111111
276,0.116,0.241222222222222,0.0538333333333333,0.0204444444444444,0.00738888888888889,0.447111111111111,0.0255555555555556,0.0108888888888889,0.00788888888888889,0.0304444444444444,0.0392222222222222
277,0.0833333333333333,0.283055555555556,0.0463888888888889,0.0187222222222222,0.00411111111111111,0.461444444444444,0.0213333333333333,0.0101666666666667,0.00694444444444444,0.0265555555555556,0.0379444444444444
278,0.0652222222222222,0.345055555555556,0.0407222222222222,0.0191111111111111,0.00111111111111111,0.443277777777778,0.0217777777777778,0.0105555555555556,0.00527777777777778,0.0169444444444444,0.0309444444444444
279,0.0605555555555556,0.384611111111111,0.0404444444444444,0.0186666666666667,0.000388888888888889,0.420944444444444,0.0227777777777778,0.011,0.00416666666666667,0.0116666666666667,0.0247777777777778
280,0.150055555555556,0.435277777777778,0.044,0.0198888888888889,0.00488888888888889,0.279111111111111,0.0315,0.00716666666666667,0.00716666666666667,0.00994444444444444,0.011
281,0.233777777777778,0.471722222222222,0.0466111111111111,0.0200555555555556,0.00872222222222222,0.155444444444444,0.0366111111111111,0.00394444444444444,0.0113888888888889,0.0115555555555556,0.000166666666666667
282,0.265561048211343,0.443523095731675,0.0462446180832403,0.0197204061021634,0.00861106681549992,0.151756763939829,0.0369425397331632,0.00425237867432095,0.0119598150215277,0.0113751129538085,5.31547334290119e-05
283,0.299198058457318,0.395431043579192,0.0480109739368999,0.0206816503112799,0.00875804579508283,0.158225176743695,0.0395167247019099,0.00543420913791284,0.0126622348844571,0.0120818824522528,0
284,0.332742602438107,0.339240642285592,0.0512861822673326,0.022555179635895,0.0089146662370442,0.167606465818162,0.0436603834380538,0.00724987916868052,0.0134257021642232,0.0133182965469094,0
285,0.359689666556619,0.285297678001541,0.0551337074942225,0.0249257180587653,0.00918895124903709,0.179102013865962,0.0486959392538792,0.00918895124903709,0.0141410806646858,0.0146362936062507,0
286,0.369944444444444,0.248666666666667,0.0583333333333333,0.0270555555555556,0.00933333333333333,0.192666666666667,0.0533333333333333,0.0107777777777778,0.0143888888888889,0.0155,0
287,0.312222222222222,0.242388888888889,0.0608888888888889,0.0294444444444444,0.00772222222222222,0.238722222222222,0.0558888888888889,0.0118888888888889,0.0135555555555556,0.0172777777777778,0.01
288,0.265333333333333,0.204722222222222,0.0522222222222222,0.0262222222222222,0.00694444444444444,0.298611111111111,0.0513333333333333,0.0117222222222222,0.0167222222222222,0.0175,0.0486666666666667
289,0.154722222222222,0.140888888888889,0.0398888888888889,0.0228888888888889,0.00494444444444444,0.421166666666667,0.0353888888888889,0.0139444444444444,0.0232222222222222,0.0177777777777778,0.125166666666667
290,0.0833333333333333,0.102444444444444,0.0322222222222222,0.0198888888888889,0.00311111111111111,0.498,0.0277222222222222,0.0137222222222222,0.0278333333333333,0.0176111111111111,0.174111111111111
291,0.144777777777778,0.173888888888889,0.0501111111111111,0.0219444444444444,0.00366666666666667,0.399277777777778,0.0438888888888889,0.0151666666666667,0.0202222222222222,0.0175,0.109555555555556
292,0.243622667351481,0.204245848313645,0.0933630086172459,0.0243679735205159,0.00736175312446499,0.280488500827484,0.0586086857273298,0.0179763739085773,0.0118701135650288,0.017234491810763,0.0408605832334646
293,0.302611111111111,0.221111111111111,0.132055555555556,0.0258888888888889,0.0126111111111111,0.200666666666667,0.0638333333333333,0.0190555555555556,0.00611111111111111,0.0158888888888889,0.000166666666666667
294,0.311166666666667,0.222111111111111,0.148555555555556,0.0295,0.0173888888888889,0.176166666666667,0.0576666666666667,0.0183333333333333,0.00555555555555556,0.0135555555555556,0
295,0.338111111111111,0.341222222222222,0.0653888888888889,0.0297777777777778,0.00422222222222222,0.13,0.0665,0.0105,0.0055,0.00877777777777778,0
296,0.304166666666667,0.366277777777778,0.0384444444444444,0.0358333333333333,0.0025,0.138833333333333,0.0837222222222222,0.0146666666666667,0.0055,0.0100555555555556,0
297,0.233722222222222,0.313166666666667,0.112222222222222,0.0318888888888889,0.0113888888888889,0.198777777777778,0.0622777777777778,0.0206666666666667,0.00411111111111111,0.0117777777777778,0
298,0.2625,0.318611111111111,0.0791111111111111,0.0431111111111111,0.00616666666666667,0.181166666666667,0.0693333333333333,0.0181666666666667,0.00644444444444444,0.0153888888888889,0
299,0.281611111111111,0.323833333333333,0.0489444444444444,0.0566666666666667,0.00177777777777778,0.157166666666667,0.0823888888888889,0.0179444444444444,0.00994444444444444,0.0196111111111111,0.000111111111111111
300,0.184888888888889,0.158055555555556,0.126888888888889,0.0045,0.0112777777777778,0.403055555555556,0.0314444444444444,0.00994444444444444,0.0136111111111111,0.0363333333333333,0.02
301,0.307777777777778,0.238333333333333,0.198611111111111,0.00377777777777778,0.0095,0.178388888888889,0.0423333333333333,0.0105555555555556,0.00177777777777778,0.00894444444444444,0
302,0.364777777777778,0.218666666666667,0.157555555555556,0.0116666666666667,0.00494444444444444,0.1595,0.0501666666666667,0.0132777777777778,0.00222222222222222,0.0170555555555556,0.000166666666666667
303,0.316444444444444,0.204277777777778,0.104,0.0108333333333333,0.00405555555555556,0.251833333333333,0.0513333333333333,0.0199444444444444,0.00855555555555556,0.0261111111111111,0.00261111111111111
304,0.294222222222222,0.212611111111111,0.101944444444444,0.0234444444444444,0.00355555555555556,0.243666666666667,0.0567222222222222,0.0186111111111111,0.0110555555555556,0.0321666666666667,0.002
305,0.270444444444444,0.224388888888889,0.0996666666666667,0.0420555555555556,0.00438888888888889,0.227,0.0630555555555556,0.0188333333333333,0.0136111111111111,0.0359444444444444,0.000611111111111111
306,0.260055555555556,0.232555555555556,0.0979444444444444,0.0541666666666667,0.00577777777777778,0.214888888888889,0.0648333333333333,0.0178888888888889,0.0139444444444444,0.0379444444444444,0
307,0.290222222222222,0.271944444444444,0.148277777777778,0.0307222222222222,0.00933333333333333,0.159666666666667,0.0496111111111111,0.0156111111111111,0.00777777777777778,0.0167777777777778,5.55555555555556e-05
308,0.328111111111111,0.306,0.0611666666666667,0.0415,0.0147222222222222,0.164722222222222,0.0627222222222222,0.0135,0.003,0.00455555555555556,0
309,0.32,0.294444444444444,0.101833333333333,0.0267222222222222,0.0142777777777778,0.153444444444444,0.0550555555555556,0.0230555555555556,0.00361111111111111,0.0075,5.55555555555556e-05
310,0.242444444444444,0.207388888888889,0.0751111111111111,0.0148333333333333,0.0115,0.3325,0.0386111111111111,0.0177222222222222,0.00483333333333333,0.00966666666666667,0.0453888888888889
311,0.144111111111111,0.0848333333333333,0.0356111111111111,0.00483333333333333,0.00594444444444444,0.578222222222222,0.0177222222222222,0.00766666666666667,0.0055,0.0112222222222222,0.104333333333333
312,0.260055555555556,0.171944444444444,0.0446666666666667,0.0237777777777778,0.007,0.371666666666667,0.0285,0.0153888888888889,0.0101666666666667,0.0189444444444444,0.0478888888888889
